Stkcd	Accper	Typrep	Indcd	F040202B	F040302B	F040502B	F040602B	F040802B	F040902B	F041002B	F041202B	F041402B	F041502B	F041702B	F041802B	Indnme
股票代码	截止日期	报表类型编码	行业代码	应收账款周转率B	应收账款周转天数B	存货周转率B	存货周转天数B	应付账款周转率B	营运资金（资本）周转率B	现金及现金等价物周转率B	流动资产周转率B	固定资产周转率B	非流动资产周转率B	总资产周转率B	股东权益周转率B	行业名称
603301	2020-12-31	A	C35	20.062072	18.24338	7.300466	50.133786	13.749885	6.096534	10.080584	3.496012	14.058391	6.664624	2.293124	3.54502	专用设备制造业
603301	2020-12-31	B	C35	19.340837	18.92369	17.026316	21.496136	41.226889	5.007938	15.945505	3.093816	39.865246	5.101703	1.925898	2.861093	专用设备制造业
603301	2021-12-31	A	C35	7.520449	48.534336	3.469477	105.203176	5.443951	2.419895	3.554595	1.34878	3.959714	1.9316	0.794208	1.143339	专用设备制造业
603301	2021-12-31	B	C35	6.849304	53.290086	8.692982	41.987893	17.323745	2.184693	8.837126	1.16925	7.380618	1.849605	0.716381	1.028072	专用设备制造业
603303	2016-12-31	A	C38	7.89621	46.351351	10.974201	33.350947	8.375106								电气机械及器材制造业
603303	2016-12-31	B	C38	4.60278	79.517161	11.238674	32.566119	7.07719								电气机械及器材制造业
603303	2017-12-31	A	C38	5.006367	72.90716	6.227263	58.61323	5.070444	3.357052	12.201821	1.75574	15.396421	6.639865	1.388569	2.230811	电气机械及器材制造业
603303	2017-12-31	B	C38	2.412279	151.309198	6.394849	57.077188	4.977227	1.936951	28.640358	1.196503	9.707576	2.894787	0.846584	1.161061	电气机械及器材制造业
603303	2018-12-31	A	C38	4.586841	79.575464	5.527667	66.031474	4.948327	2.285102	8.579163	1.361479	13.393106	5.491535	1.090996	1.614161	电气机械及器材制造业
603303	2018-12-31	B	C38	1.809771	201.682975	5.921233	61.642567	5.458283	1.179562	14.360518	0.867161	7.891888	2.173273	0.619838	0.764838	电气机械及器材制造业
603303	2019-12-31	A	C38	4.023238	90.722945	5.996157	60.872322	4.959177	2.391478	8.891155	1.355784	13.233652	5.009095	1.066988	1.618995	电气机械及器材制造业
603303	2019-12-31	B	C38	1.691745	215.753556	6.752422	54.054678	4.716895	1.309998	20.857757	0.905423	7.575494	2.115842	0.634083	0.809245	电气机械及器材制造业
603303	2020-12-31	A	C38	3.94625	92.746278	5.793658	63.172524	4.40615	2.481601	5.623786	1.359506	9.847153	4.654308	1.052171	1.619093	电气机械及器材制造业
603303	2020-12-31	B	C38	2.111271	173.355292	6.047707	60.518805	3.822065	1.353238	5.088871	0.892767	5.184444	2.002672	0.617495	0.807577	电气机械及器材制造业
603303	2021-12-31	A	C38	3.885286	93.944178	6.014884	60.6828	4.608161	2.709116	5.670823	1.451064	7.893725	4.811525	1.114847	1.741814	电气机械及器材制造业
603303	2021-12-31	B	C38	2.87378	127.010418	6.030052	60.530158	4.093081	1.693443	5.925275	1.07817	4.979444	2.43048	0.74686	0.998061	电气机械及器材制造业
603305	2021-12-31	A	C36	4.344949	84.005589	3.38896	107.702658	3.337656	1.925071	2.44343	0.857298	2.170729	1.057756	0.473518	0.865839	汽车制造业
603305	2021-12-31	B	C36	4.343348	84.036554	3.396516	107.463059	4.670328	1.945134	2.469954	0.86516	2.177142	1.049436	0.474215	0.864222	汽车制造业
603306	2016-12-31	A	C36	3.44399	106.272086	6.037578	60.620335	4.406262	1.142399	1.677685	0.878535	2.593457	2.165245	0.624961	0.748138	汽车制造业
603306	2017-12-31	A	C36	3.190862	114.389153	5.991306	60.921609	4.316045	0.818449	1.428639	0.674821	2.311336	1.886492	0.497028	0.574441	汽车制造业
603306	2018-12-31	A	C36	3.456066	105.611409	5.241722	69.633605	4.801616	0.610673	1.449295	0.532647	2.010614	1.508378	0.393642	0.44052	汽车制造业
603306	2018-12-31	B	C36	3.43249	106.336799	5.279107	69.140482	4.899427	0.614143	1.474383	0.536044	2.015772	1.496068	0.394643	0.441247	汽车制造业
603306	2019-12-31	A	C36	3.330513	109.592726	5.392086	67.691799	5.361928	0.589994	1.130154	0.52018	1.658008	1.339896	0.374709	0.417366	汽车制造业
603306	2019-12-31	B	C36	3.310385	110.259079	5.396979	67.630428	5.481479	0.592954	1.149572	0.523553	1.698649	1.324421	0.375224	0.417303	汽车制造业
603306	2020-12-31	A	C36	2.825675	129.526573	4.957795	73.823141	4.915827	0.538398	0.883681	0.477869	1.458819	1.298246	0.349297	0.389836	汽车制造业
603306	2020-12-31	B	C36	2.829335	129.359019	5.078702	72.065658	4.919764	0.615434	0.91496	0.538102	1.513381	0.982239	0.347649	0.387539	汽车制造业
603308	2016-12-31	A	C35	2.123191	172.382042	0.958907	381.684564	6.739351		1.858065	0.518707	0.506255	0.397728	0.225116	0.535893	专用设备制造业
603308	2016-12-31	B	C35	2.254176	162.365317	5.445233	67.214755	18.014137	3.269109	3.306784	0.70116	1.921118	0.896268	0.3934	0.750977	专用设备制造业
603308	2017-12-31	A	C35	2.103557	173.515621	0.89365	408.437308	6.304773		2.136536	0.533839	0.439456	0.342478	0.208632	0.479518	专用设备制造业
603308	2017-12-31	B	C35	1.80724	201.965428	5.966326	61.176677	17.679454	2.712584	4.198263	0.585319	1.814692	0.723789	0.323615	0.611662	专用设备制造业
603308	2018-12-31	A	C35	2.508034	145.532317	0.907689	402.120109	4.8161		1.508487	0.529801	0.536604	0.395307	0.226389	0.527982	专用设备制造业
603308	2018-12-31	B	C35	1.75543	207.926263	6.981209	52.283208	13.784194	4.803226	3.799693	0.697551	2.374511	0.835166	0.38009	0.769849	专用设备制造业
603308	2019-12-31	A	C35	2.955687	123.490749	0.939121	388.661312	4.686435	10.028805	1.852705	0.591824	0.606972	0.403147	0.239798	0.486278	专用设备制造业
603308	2019-12-31	B	C35	2.399532	152.112995	5.674571	64.322043	12.102969	3.970064	4.716327	0.778595	2.782991	0.8123	0.397545	0.716313	专用设备制造业
603308	2020-12-31	A	C35	2.890772	126.609778	0.883329	414.341655	4.42703	11.812468	6.024987	0.705496	0.612812	0.35065	0.234231	0.43221	专用设备制造业
603308	2020-12-31	B	C35	3.01653	121.331464	5.196987	70.425421	13.919472	2.759144	9.616744	0.810623	2.683651	0.678365	0.36931	0.586919	专用设备制造业
603309	2016-12-31	A	C35	7.03299	52.040455	4.80873	76.111572	5.775483	1.036303	4.92183	0.865725	2.667581	1.554723	0.55608	0.627811	专用设备制造业
603309	2016-12-31	B	C35	5.671224	64.536333	5.451771	67.134148	9.485718	0.990982	7.641818	0.832224	3.582181	1.26905	0.502616	0.562078	专用设备制造业
603309	2017-12-31	A	C35	8.734189	41.789799	5.539754	65.887402	7.28804	1.286992	5.120874	1.06384	2.904876	1.576318	0.63517	0.714416	专用设备制造业
603309	2017-12-31	B	C35	8.160941	44.725235	5.455203	66.908601	7.6811	1.388294	9.561137	1.064258	2.544052	1.153336	0.553504	0.635484	专用设备制造业
603309	2018-12-31	A	C35	8.9771	40.65901	5.459975	66.850123	6.667515	2.459366	5.258783	1.539992	2.495259	1.024101	0.615074	0.810628	专用设备制造业
603309	2018-12-31	B	C35	8.547434	42.702874	5.338443	68.371995	6.755486	3.140991	9.640092	1.625718	2.59667	0.749667	0.513074	0.68005	专用设备制造业
603309	2019-12-31	A	C35	9.997284	36.509916	5.393078	67.679347	6.764434	6.167261	6.207931	2.44826	2.539113	0.965634	0.6925	1.005651	专用设备制造业
603309	2019-12-31	B	C35	7.562367	48.265312	5.412323	67.438695	7.609163	11.870397	9.328896	2.371733	2.967689	0.625828	0.495168	0.718371	专用设备制造业
603309	2020-12-31	A	C35	11.139538	32.855941	5.366671	68.198703	7.653243	5.864479	6.791616	2.643736	2.611658	1.082431	0.767991	1.03716	专用设备制造业
603309	2020-12-31	B	C35	8.190658	44.685055	5.681286	64.422034	9.089644	13.909835	9.754255	2.502046	3.579274	0.734202	0.567635	0.795943	专用设备制造业
603311	2016-12-31	A	C35	3.939679	92.90097	3.625107	100.962537	6.723028	1.215932	1.96946	0.846188	3.426535	1.83968	0.579595	0.738853	专用设备制造业
603311	2016-12-31	B	C35	3.534909	103.538733	4.054643	90.266887	4.02067	1.363977	2.203641	0.794652	3.687936	1.040568	0.450567	0.59487	专用设备制造业
603311	2017-12-31	A	C35	3.994581	91.373789	3.53161	103.352295	6.866826	1.229259	2.939369	0.890627	3.481751	1.801274	0.595959	0.739308	专用设备制造业
603311	2017-12-31	B	C35	3.53498	103.253767	3.661611	99.682899	4.64786	1.365515	4.721337	0.869221	3.483072	1.091581	0.483896	0.61269	专用设备制造业
603311	2018-12-31	A	C35	4.745884	76.908749	3.251078	112.270453	7.267771	1.440762	2.753979	0.936145	3.313285	1.606368	0.59146	0.76831	专用设备制造业
603311	2018-12-31	B	C35	3.823694	95.457429	3.337414	109.366114	5.430881	1.430039	2.822298	0.849684	2.940376	1.141432	0.487092	0.641858	专用设备制造业
603311	2019-12-31	A	C35	5.33826	68.374339	3.148577	115.925385	6.821615	1.671732	2.651316	0.923661	2.805334	1.589089	0.584133	0.824345	专用设备制造业
603311	2019-12-31	B	C35	4.112336	88.757339	3.409165	107.06434	5.766685	1.634436	2.680668	0.802195	2.963301	1.111097	0.465855	0.670143	专用设备制造业
603311	2020-12-31	A	C35	4.617506	79.263568	3.247832	112.690558	5.81296	1.662913	2.346357	0.880875	2.332713	1.593794	0.567321	0.823812	专用设备制造业
603311	2020-12-31	B	C35	3.798463	96.354762	3.7403	97.853113	4.887298	2.151705	3.681023	0.874553	3.297094	1.04259	0.475603	0.712595	专用设备制造业
603313	2016-12-31	A	C21	8.742355	41.86515	5.649565	64.783749	9.426943	2.471527	5.307658	1.800613	4.397723	3.233304	1.15654	1.490425	家具制造业
603313	2016-12-31	B	C21	5.159881	70.931868	7.206367	50.788421	9.252279	1.879929	5.139577	1.503641	4.633641	2.749532	0.972053	1.12419	家具制造业
603313	2017-12-31	A	C21	7.764952	47.006086	5.990729	60.927476	8.066493	2.53666	3.935415	1.65114	4.85376	3.195062	1.088583	1.457106	家具制造业
603313	2017-12-31	B	C21	4.96598	73.500095	8.208603	44.465544	9.676983	1.787586	3.762392	1.32903	5.051426	2.851435	0.906512	1.103085	家具制造业
603313	2018-12-31	A	C21	6.393151	57.092348	5.970948	61.129322	6.934073	3.65293	3.714676	1.731062	4.966559	2.821901	1.072903	1.778124	家具制造业
603313	2018-12-31	B	C21	4.124546	88.494588	8.425067	43.323098	7.970993	2.207044	3.160238	1.242506	4.741759	2.239252	0.799103	1.231443	家具制造业
603313	2019-12-31	A	C21	5.642473	64.687948	4.161977	87.698707	5.670674	4.850198	4.154765	1.626746	4.215476	2.332856	0.958421	1.786718	家具制造业
603313	2019-12-31	B	C21	2.856861	127.762604	6.556875	55.666762	6.932354	2.321821	3.167515	1.028799	4.123007	1.617382	0.628816	1.078968	家具制造业
603313	2020-12-31	A	C21	7.303175	50.11519	4.091332	89.457419	6.080134	7.434682	6.996648	2.022285	4.635251	2.493634	1.11668	2.142052	家具制造业
603313	2020-12-31	B	C21	2.279145	160.586536	5.686092	64.367583	6.291432	2.254969	4.289454	0.907349	3.673321	1.057711	0.488389	0.806134	家具制造业
603315	2016-12-31	A	C34	1.432264	255.539482	1.647313	222.179999	5.883507	1.380996	3.85723	0.566673	0.939975	0.757273	0.324127	0.535748	通用设备制造业
603315	2016-12-31	B	C34	1.342375	272.651085	1.623867	225.387917	5.725413	1.259141	5.834904	0.548273	1.310877	0.780012	0.321964	0.516107	通用设备制造业
603315	2017-12-31	A	C34	1.276075	286.033344	1.373057	265.830188	4.778873	0.859622	2.093485	0.430409	0.921172	0.62954	0.255635	0.38383	通用设备制造业
603315	2017-12-31	B	C34	1.264017	288.761939	1.368094	266.794533	5.441329	0.729122	2.605189	0.408093	1.341557	0.76865	0.266567	0.386513	通用设备制造业
603315	2018-12-31	A	C34	1.107923	329.445277	1.192126	306.175689	4.492633	0.668831	1.902636	0.391397	0.924047	0.634895	0.24213	0.340776	通用设备制造业
603315	2018-12-31	B	C34	1.0465	348.781653	1.153467	316.437315	5.564873	0.52485	1.907487	0.340754	1.350885	0.766485	0.235887	0.319109	通用设备制造业
603315	2019-12-31	A	C34	1.341509	272.081663	2.074639	175.934223	4.428394	1.047519	4.456699	0.624425	2.249279	1.636941	0.452004	0.660069	通用设备制造业
603315	2019-12-31	B	C34	1.187283	307.424599	1.17527	310.566934	8.191677	0.667647	3.044801	0.391298	1.808016	0.674757	0.247671	0.341945	通用设备制造业
603315	2020-12-31	A	C34	1.280913	285.733692	1.811464	202.046521	4.084411	0.980977	4.361302	0.564425	2.598206	1.850579	0.43251	0.660442	通用设备制造业
603315	2020-12-31	B	C34	1.193647	306.623315	0.946058	386.868458	4.997668	0.678424	2.931662	0.336528	1.939604	0.477491	0.197402	0.284563	通用设备制造业
603317	2016-12-31	A	C14			16.185391	22.612985									食品制造业
603317	2016-12-31	B	C14			27.490596	13.313644									食品制造业
603317	2017-12-31	A	C14	753.370404	0.484489	15.230162	23.965602	14.77329								食品制造业
603317	2017-12-31	B	C14	768.444783	0.474985	26.824266	13.607082									食品制造业
603317	2018-12-31	A	C14	624.483488	0.584483	14.14385	25.806269	20.865131								食品制造业
603317	2018-12-31	B	C14	659.709104	0.553274	23.624891	15.449807									食品制造业
603317	2019-12-31	A	C14	220.071561	1.658551	9.875061	36.961797	11.025519	1.564509	3.350165	1.260255	4.871472	4.384664	0.978897	1.159211	食品制造业
603317	2019-12-31	B	C14	226.917702	1.608513	17.584094	20.757396	22.859244	1.580439	4.593203	1.329254	12.091972	4.823483	1.042078	1.195944	食品制造业
603317	2020-12-31	A	C14	211.609691	1.729599	8.114418	45.104898	7.42594	1.033006	1.390954	0.872558	5.956211	4.672094	0.735244	0.848829	食品制造业
603317	2020-12-31	B	C14	242.13211	1.511572	12.776903	28.645439	9.855956	1.166969	1.606961	0.980644	15.997735	4.271583	0.797548	0.91956	食品制造业
603317	2021-12-31	A	C14	163.214975	2.236314	7.827772	46.628849	5.487479	0.696218	1.077194	0.597809	4.630026	2.322947	0.475452	0.537724	食品制造业
603317	2021-12-31	B	C14	53.598699	6.809867	10.58346	34.487776	4.226939	0.726663	1.214392	0.602799	12.765911	2.615501	0.489893	0.57055	食品制造业
603318	2016-12-31	A	C35	1.105114	331.187552	2.892486	126.534752	2.676346	2.118102	4.46968	0.548217	2.379145	1.229446	0.379151	0.836434	专用设备制造业
603318	2016-12-31	B	C35	1.003264	364.809263	2.59911	140.817434	2.580997	1.93909	6.161297	0.516856	2.250606	1.146559	0.356258	0.774974	专用设备制造业
603318	2017-12-31	A	C35	1.68447	216.685367	3.286442	111.062359	2.420542	1.863463	2.41364	0.611497	3.084998	1.034735	0.384355	0.759177	专用设备制造业
603318	2017-12-31	B	C35	1.492862	244.496812	3.104538	117.569828	4.158023	1.878624	2.986278	0.595356	3.296067	0.93869	0.364301	0.677555	专用设备制造业
603318	2018-12-31	A	C35	1.254666	290.914076	2.091531	174.513311	1.199827	1.362165	1.651468	0.381952	1.822488	0.487938	0.214244	0.413515	专用设备制造业
603318	2018-12-31	B	C35	1.107112	329.686608	1.881718	193.971679	4.20458	1.263087	2.315471	0.388123	2.516463	0.456746	0.209824	0.356049	专用设备制造业
603318	2019-12-31	A	C35	1.116724	326.84889	1.750311	208.534369	1.218476	1.38591	3.115556	0.353137	0.657742	0.333915	0.171628	0.335867	专用设备制造业
603318	2019-12-31	B	C35	0.62097	587.79007	0.974418	374.582571	3.2549	0.654095	3.917627	0.241043	1.328502	0.201683	0.109807	0.178372	专用设备制造业
603318	2020-12-31	A	C35	6.042442	60.571537	5.970223	61.304243	6.771137	7.779256	6.042919	1.301694	1.373233	0.770278	0.483919	0.968862	专用设备制造业
603318	2020-12-31	B	C35	0.996454	367.302455	0.85029	430.441379	3.689222	1.761032	1.382908	0.27236	1.505675	0.15571	0.099071	0.19017	专用设备制造业
603319	2016-12-31	A	C36	3.483021	105.081192	2.861641	127.898643	3.261266	3.116562	5.174388	1.128279	1.958501	1.480454	0.640297	1.161726	汽车制造业
603319	2016-12-31	B	C36	3.60815	101.437025	3.830392	95.551578	3.756982	2.353688	5.316984	1.03112	2.36886	1.668516	0.637286	1.122247	汽车制造业
603319	2017-12-31	A	C36	3.55408	102.69887	3.76412	96.968216	3.48346	3.539171	7.617615	1.401215	2.320953	1.785412	0.785076	1.257353	汽车制造业
603319	2017-12-31	B	C36	3.653053	99.916426	5.162929	70.696304	4.060886	3.304492	8.922635	1.402612	2.842174	1.823783	0.792854	1.240717	汽车制造业
603319	2018-12-31	A	C36	3.286202	111.07047	3.415005	106.881249	3.393913	3.883853	11.925921	1.42675	2.163554	1.490415	0.728944	1.236057	汽车制造业
603319	2018-12-31	B	C36	3.373995	108.180362	4.987101	73.188812	4.020135	4.223243	15.926663	1.517129	2.662206	1.455213	0.742763	1.242262	汽车制造业
603319	2019-12-31	A	C36	3.216676	113.471173	3.151215	115.828339	3.224506	4.938966	8.414513	1.21851	2.159996	1.324638	0.63468	1.280929	汽车制造业
603319	2019-12-31	B	C36	3.363995	108.501945	4.931171	74.01893	3.889553	4.872772	13.095532	1.244032	2.62717	1.255207	0.624797	1.227981	汽车制造业
603319	2020-12-31	A	C36	3.837086	95.384883	3.996083	91.589689	3.413369	3.831736	4.491204	1.152646	2.590899	1.594873	0.669085	1.318568	汽车制造业
603319	2020-12-31	B	C36	3.757443	97.406667	5.369703	68.160194	3.68702	3.323553	4.357935	1.03907	2.768609	1.348133	0.586798	1.095233	汽车制造业
603319	2021-12-31	A	C36	4.213082	86.634915	3.832298	95.243115	3.578053	2.697014	5.231874	1.059935	2.559737	1.645517	0.644676	1.164014	汽车制造业
603319	2021-12-31	B	C36	4.494906	81.203033	5.141054	70.997115	4.148891	2.555651	4.905505	1.043225	3.041138	1.516483	0.618052	1.026417	汽车制造业
603320	2016-12-31	A	C34	14.029935	26.087077	9.548645	38.330046	15.830616								通用设备制造业
603320	2016-12-31	B	C34	17.162213	21.325921	11.250196	32.532767	17.729353								通用设备制造业
603320	2017-12-31	A	C34	7.738857	47.164588	5.356265	68.1445	10.854456	2.383376	6.251982	1.559206	4.349555	3.410523	1.07002	1.41891	通用设备制造业
603320	2017-12-31	B	C34	7.653774	47.688892	6.367866	57.319045	8.682486	3.162471	9.209244	1.857852	3.972291	2.393477	1.045961	1.366505	通用设备制造业
603320	2018-12-31	A	C34	6.905558	52.855975	4.506168	81.000087	11.714544	1.593859	5.638959	1.25125	4.570965	2.99214	0.882294	1.046849	通用设备制造业
603320	2018-12-31	B	C34	7.01181	52.055033	5.235971	69.710088	7.715093	2.050438	10.212361	1.509973	4.863805	2.684061	0.966339	1.163012	通用设备制造业
603320	2019-12-31	A	C34	7.465634	48.89069	5.054941	72.20658	14.870654	1.480618	3.022692	1.148549	4.919583	2.334982	0.769863	1.055069	通用设备制造业
603320	2019-12-31	B	C34	7.587298	48.106717	5.173763	70.548264	9.897615	1.702773	5.136909	1.321099	5.138488	2.479387	0.861868	1.172523	通用设备制造业
603320	2020-12-31	A	C34	7.119048	51.411368	5.599174	65.366784	13.639779	1.356372	2.118795	0.997397	4.955898	1.881705	0.651873	1.032521	通用设备制造业
603320	2020-12-31	B	C34	7.022483	52.118318	5.675419	64.488631	9.803109	1.651577	3.50519	1.2355	4.980414	1.70725	0.716781	1.096178	通用设备制造业
603321	2016-12-31	A	C34	7.249953	50.483086	11.13553	32.867767	5.400664								通用设备制造业
603321	2016-12-31	B	C34	9.564569	38.26623	12.532573	29.203899	5.941139								通用设备制造业
603321	2017-12-31	A	C34	3.064775	119.095203	6.072078	60.111217	2.453886	1.69441	10.908894	0.8076	3.592524	2.194052	0.590314	0.971617	通用设备制造业
