Stkcd	Accper	Typrep	Indcd	F010101A	F010201A	F010501A	F011201A	F011601A	F011801A	F011901A	Indnme
股票代码	截止日期	报表类型编码	行业代码	流动比率	速动比率	营运资金与借款比	资产负债率	权益乘数	权益对负债比率	长期资本负债率	行业名称
002304	2020-12-31	B	C15	2.079324	1.340316	415474.1872	0.320018	1.470628	2.12482	0.017075	酒、饮料和精制茶制造业
002308	2016-12-31	A	C39	1.689359	1.39932	5.436152	0.246789	1.327649	3.052048	0.019006	计算机、通信和其他电子设备制造业
002308	2016-12-31	B	C39	1.340225	1.090499	2.765498	0.26639	1.363121	2.7539	0.013459	计算机、通信和其他电子设备制造业
002308	2017-12-31	A	C39	2.482726	2.20151	17.804006	0.193606	1.240089	4.165129	0.02067	计算机、通信和其他电子设备制造业
002308	2017-12-31	B	C39	1.871966	1.66819	11.385469	0.223544	1.287903	3.473391	0.018609	计算机、通信和其他电子设备制造业
002308	2018-12-31	A	C39	3.218312	2.844463	3.32887	0.196367	1.244348	4.092516	0.08352	计算机、通信和其他电子设备制造业
002308	2018-12-31	B	C39	4.255557	3.848157	3.247641	0.159977	1.190443	5.250903	0.080813	计算机、通信和其他电子设备制造业
002308	2019-12-31	A	C39	4.532342	4.176539	50.156681	0.185888	1.228333	4.379577	0.037801	计算机、通信和其他电子设备制造业
002308	2019-12-31	B	C39	7.360467	6.974429	53.872564	0.118008	1.133797	7.474022	0.030106	计算机、通信和其他电子设备制造业
002308	2020-12-31	A	C39	7.467521	7.084493	856.755916	0.106814	1.119587	8.362087	0.006336	计算机、通信和其他电子设备制造业
002308	2020-12-31	B	C39	15.01776	14.600482		0.049942	1.052568	19.023146	0.001954	计算机、通信和其他电子设备制造业
002309	2016-12-31	A	C38	1.263205	0.841046	0.564164	0.764072	4.238581	0.308777	0.393149	电气机械及器材制造业
002309	2016-12-31	B	C38	0.923003	0.8819	-0.17189	0.552951	2.236892	0.808478	0.101589	电气机械及器材制造业
002309	2017-12-31	A	C38	1.502923	1.17974	0.968837	0.70903	3.436778	0.410378	0.356068	电气机械及器材制造业
002309	2017-12-31	B	C38	1.700504	1.675214	1.011277	0.428113	1.748596	1.335833	0.129631	电气机械及器材制造业
002309	2018-12-31	A	C38	1.342463	1.050694	0.837773	0.650214	2.858895	0.537954	0.200897	电气机械及器材制造业
002309	2018-12-31	B	C38	0.950319	0.890635	-0.085492	0.380504	1.614217	1.62809	0.012385	电气机械及器材制造业
002309	2019-12-31	A	C38	1.343324	1.018923	0.782648	0.595186	2.47027	0.680147	0.161436	电气机械及器材制造业
002309	2019-12-31	B	C38	1.057973	1.00657	0.079903	0.295475	1.419396	2.384381	0	电气机械及器材制造业
002309	2020-12-31	A	C38	1.183433	0.942174	0.383611	0.653709	2.887743	0.529733	0.191663	电气机械及器材制造业
002309	2020-12-31	B	C38	1.005723	0.989311	0.008522	0.319705	1.46995	2.127885	0	电气机械及器材制造业
002312	2016-12-31	A	C39	2.577842	2.574282	1.719059	0.353508	1.546809	1.828792	0.187758	计算机、通信和其他电子设备制造业
002312	2016-12-31	B	C39	1.188881	1.188881	0.230187	0.223697	1.288156	3.470341	0.09262	计算机、通信和其他电子设备制造业
002312	2017-12-31	A	C39	9.141238	9.141238	16.444019	0.09755	1.108095	9.251135	0.035501	计算机、通信和其他电子设备制造业
002312	2017-12-31	B	C39	5.617329	5.617329	14.735567	0.138966	1.161395	6.195989	0.038231	计算机、通信和其他电子设备制造业
002312	2018-12-31	A	C39	7.59194	7.59194		0.081199	1.088375	11.315399	0.001474	计算机、通信和其他电子设备制造业
002312	2018-12-31	B	C39	4.802084	4.802084		0.125911	1.144049	6.942099	0.001623	计算机、通信和其他电子设备制造业
002312	2019-12-31	A	C26	0.763491	0.574193	-1.111387	0.59146	2.447743	0.69073	0.23497	化学原料及化学制品制造业
002312	2019-12-31	B	C26	0.507107	0.507107	-2.484726	0.515812	2.065315	0.938689	0.234876	化学原料及化学制品制造业
002312	2020-12-31	A	C26	0.892232	0.712096	-0.37301	0.476948	1.911856	1.096664	0.136818	化学原料及化学制品制造业
002312	2020-12-31	B	C26	0.781154	0.781154		0.361202	1.565439	1.768537	0.120035	化学原料及化学制品制造业
002313	2016-12-31	A	C39	1.967957	1.083088	322.848301	0.428155	1.748724	1.335605	0.001068	计算机、通信和其他电子设备制造业
002313	2016-12-31	B	C39	3.157356	2.563081		0.186526	1.229296	4.361181	0.000065	计算机、通信和其他电子设备制造业
002313	2017-12-31	A	C39	1.451461	0.807707	1.850743	0.591505	2.448008	0.690604	0.003437	计算机、通信和其他电子设备制造业
002313	2017-12-31	B	C39	1.618868	1.455625	1.393648	0.372908	1.594662	1.681627	0	计算机、通信和其他电子设备制造业
002313	2018-12-31	A	C39	1.23229	0.636419	0.811727	0.701191	3.346618	0.426145	0.151491	计算机、通信和其他电子设备制造业
002313	2018-12-31	B	C39	1.266076	1.164186	0.684849	0.576078	2.358922	0.735877	0.073842	计算机、通信和其他电子设备制造业
002313	2019-12-31	A	C39	1.230868	0.680321	0.671706	0.69699	3.300223	0.434741	0.131109	计算机、通信和其他电子设备制造业
002313	2019-12-31	B	C39	1.282433	1.180406	1.075059	0.626797	2.679505	0.595414	0.029692	计算机、通信和其他电子设备制造业
002313	2020-12-31	A	C39	1.324648	1.073505	0.927966	0.616867	2.610058	0.621096	0.032522	计算机、通信和其他电子设备制造业
002313	2020-12-31	B	C39	1.531231	1.36075	1.366459	0.401955	1.672114	1.487843	0.001714	计算机、通信和其他电子设备制造业
002317	2016-12-31	A	C27	2.920535	2.571095	19.92763	0.189622	1.233991	4.273662	0.01369	医药制造业
002317	2016-12-31	B	C27	2.449533	2.190122	15.822857	0.176518	1.214355	4.665156	0.009285	医药制造业
002317	2017-12-31	A	C27	2.252831	2.007842	3.141404	0.231822	1.301782	3.313653	0.007342	医药制造业
002317	2017-12-31	B	C27	1.868595	1.698008	1.920816	0.205062	1.25796	3.876577	0.003018	医药制造业
002317	2018-12-31	A	C27	2.691998	2.371301	1.84951	0.246639	1.327385	3.054508	0.092641	医药制造业
002317	2018-12-31	B	C27	1.935791	1.804274	0.872775	0.235764	1.308497	3.241527	0.087413	医药制造业
002317	2019-12-31	A	C27	2.515605	2.16719	2.073992	0.249173	1.331866	3.013268	0.067419	医药制造业
002317	2019-12-31	B	C27	2.004761	1.761282	0.917776	0.279772	1.388449	2.574338	0.115088	医药制造业
002317	2020-12-31	A	C27	3.82311	3.330373	3.277249	0.240698	1.316998	3.154592	0.083412	医药制造业
002317	2020-12-31	B	C27	2.8421	2.563617	2.099085	0.264696	1.359982	2.777916	0.085045	医药制造业
002319	2016-12-31	A	C26	0.570109	0.447387	-0.940035	0.573456	2.344426	0.743812	0.072515	化学原料及化学制品制造业
002319	2016-12-31	B	C26	0.578802	0.524749	-1.226226	0.445492	1.803399	1.244711	0	化学原料及化学制品制造业
002319	2017-12-31	A	C26	0.563672	0.443996	-1.082464	0.550606	2.22522	0.81618	0.016441	化学原料及化学制品制造业
002319	2017-12-31	B	C26	0.512278	0.501252	-1.336766	0.445948	1.804883	1.242416	0	化学原料及化学制品制造业
002319	2018-12-31	A	C26	0.465434	0.372834	-1.183298	0.548203	2.213381	0.824143	0.001154	化学原料及化学制品制造业
002319	2018-12-31	B	C26	0.293873	0.290497	-1.945811	0.443192	1.795952	1.256357	0	化学原料及化学制品制造业
002319	2019-12-31	A	C26	0.443639	0.356452	-1.233323	0.785593	4.664026	0.272924	0	化学原料及化学制品制造业
002319	2019-12-31	B	C26	0.226315	0.225521	-2.646646	0.553024	2.237256	0.80824	0	化学原料及化学制品制造业
002319	2020-12-31	A	C26	0.48317	0.383677	-1.207572	0.773271	4.410559	0.293207	0	化学原料及化学制品制造业
002319	2020-12-31	B	C26	0.279839	0.279839	-3.732194	0.563826	2.292665	0.773595	0	化学原料及化学制品制造业
002319	2021-12-31	A	C26	0.513376	0.409624	-1.35659	0.838231	6.181638	0.192989	0.000433	化学原料及化学制品制造业
002319	2021-12-31	B	C26	0.301885	0.301885	-2.890272	0.560613	2.275896	0.783763	0	化学原料及化学制品制造业
002322	2016-12-31	A	C38	4.15491	3.479907	17.141343	0.087932	1.096409	10.372455	0.000336	电气机械及器材制造业
002322	2016-12-31	B	C38	3.559707	2.799528	6.53964	0.038918	1.040494	24.695055	0	电气机械及器材制造业
002322	2017-12-31	A	C38	4.005895	3.232086	8.435036	0.103466	1.115406	8.665042	0.003415	电气机械及器材制造业
002322	2017-12-31	B	C38	1.336118	0.968241	0.614223	0.076533	1.082875	12.066327	0	电气机械及器材制造业
002322	2018-12-31	A	C38	2.17786	1.772371	2.423579	0.171462	1.206945	4.83219	0.002882	电气机械及器材制造业
002322	2018-12-31	B	C38	0.762807	0.457413	-0.295725	0.124592	1.142324	7.026219	0	电气机械及器材制造业
002326	2016-12-31	A	C26	0.90267	0.648624	-0.155022	0.519081	2.079354	0.92648	0.099204	化学原料及化学制品制造业
002326	2016-12-31	B	C26	0.854937	0.606337	-0.185911	0.463243	1.863041	1.158694	0.082223	化学原料及化学制品制造业
002326	2017-12-31	A	C26	0.926697	0.662494	-0.102662	0.523884	2.100326	0.908821	0.18048	化学原料及化学制品制造业
002326	2017-12-31	B	C26	0.75379	0.537723	-0.335294	0.461592	1.857329	1.166413	0.097946	化学原料及化学制品制造业
002326	2018-12-31	A	C26	0.837101	0.624481	-0.27946	0.524331	2.102302	0.907193	0.111859	化学原料及化学制品制造业
002326	2018-12-31	B	C26	0.793417	0.644857	-0.326234	0.460465	1.853447	1.171719	0.045255	化学原料及化学制品制造业
002326	2019-12-31	A	C26	0.88973	0.648641	-0.185104	0.510481	2.042823	0.958935	0.129713	化学原料及化学制品制造业
002326	2019-12-31	B	C26	0.972598	0.805032	-0.038132	0.441014	1.788954	1.267501	0.089055	化学原料及化学制品制造业
002326	2020-12-31	A	C26	0.872931	0.619267	-0.179406	0.551521	2.229761	0.813166	0.249336	化学原料及化学制品制造业
002326	2020-12-31	B	C26	0.956755	0.794407	-0.061214	0.435549	1.771633	1.295954	0.117008	化学原料及化学制品制造业
002328	2016-12-31	A	C36	1.648662	1.230763		0.326222	1.484169	2.065396	0.019462	汽车制造业
002328	2016-12-31	B	C36	2.041574	2.041574		0.100661	1.111927	8.934362	0.003648	汽车制造业
002328	2017-12-31	A	C36	1.738577	1.334304		0.288266	1.40502	2.469016	0.015583	汽车制造业
002328	2017-12-31	B	C36	1.77689	1.77689		0.097574	1.108124	9.248638	0.002419	汽车制造业
002328	2018-12-31	A	C36	1.694597	1.193348	33.239281	0.252478	1.337753	2.960747	0.012983	汽车制造业
002328	2018-12-31	B	C36	12.272381	12.272381		0.011822	1.011963	83.58981	0.001193	汽车制造业
002328	2019-12-31	A	C36	1.826345	1.393333	19.512444	0.250121	1.333548	2.998073	0.017989	汽车制造业
002328	2019-12-31	B	C36	25.618465	25.618465		0.011813	1.011955	83.64992	0.001161	汽车制造业
002328	2020-12-31	A	C36	1.567401	1.04809	7.800253	0.350006	1.538476	1.857091	0.021544	汽车制造业
002328	2020-12-31	B	C36	4.376342	4.376342		0.034324	1.035544	28.133921	0.000358	汽车制造业
002329	2016-12-31	A	C14	1.184805	1.079174	0.29146	0.442624	1.794122	1.259253	0.16396	食品制造业
002329	2016-12-31	B	C14	0.925652	0.891138	-0.110238	0.336567	1.507312	1.971173	0.124505	食品制造业
002329	2017-12-31	A	C14	1.198448	1.097317	0.325328	0.47622	1.909198	1.09987	0.157588	食品制造业
002329	2017-12-31	B	C14	0.892699	0.850845	-0.19668	0.368197	1.582772	1.715937	0.108179	食品制造业
002329	2018-12-31	A	C14	1.838031	1.73278	1.408939	0.501069	2.004284	0.995735	0.282634	食品制造业
002329	2018-12-31	B	C14	2.211039	2.199029	1.638355	0.429811	1.753804	1.326606	0.287232	食品制造业
002329	2019-12-31	A	C14	1.056574	0.991513	0.102612	0.503527	2.01421	0.985989	0.210761	食品制造业
002329	2019-12-31	B	C14	1.219906	1.2151	0.834369	0.431761	1.759824	1.316094	0.19129	食品制造业
002329	2020-12-31	A	C14	0.978532	0.88002	-0.034019	0.616477	2.607403	0.622122	0.282789	食品制造业
002329	2020-12-31	B	C14	1.026207	1.024737	0.103832	0.550499	2.224687	0.816535	0.193413	食品制造业
002332	2016-12-31	A	C27	1.567595	1.290217	1.525412	0.382167	1.618561	1.616655	0.018536	医药制造业
002332	2016-12-31	B	C27	1.860371	1.612753	1.891065	0.309084	1.447353	2.23537	0.017923	医药制造业
002332	2017-12-31	A	C27	1.677179	1.353038	0.57104	0.535317	2.152006	0.868051	0.324446	医药制造业
002332	2017-12-31	B	C27	1.965747	1.684816	1.067711	0.353011	1.545622	1.83277	0.095959	医药制造业
002332	2018-12-31	A	C27	1.693988	1.282294	0.630826	0.50208	2.008355	0.991714	0.293656	医药制造业
002332	2018-12-31	B	C27	1.828982	1.495836	1.049698	0.342846	1.521713	1.916761	0.09104	医药制造业
002332	2019-12-31	A	C27	1.634913	1.250399	0.741847	0.474859	1.90425	1.105889	0.249817	医药制造业
002332	2019-12-31	B	C27	2.227565	1.83409	1.434893	0.299124	1.426786	2.343095	0.102316	医药制造业
002332	2020-12-31	A	C27	2.315726	1.867465	2.406112	0.329893	1.492298	2.03129	0.122053	医药制造业
002332	2020-12-31	B	C27	3.499741	3.052642	4.545018	0.189623	1.233993	4.273626	0.040713	医药制造业
002334	2016-12-31	A	C38	2.304332	1.793042		0.338957	1.512762	1.950224	0.011547	电气机械及器材制造业
002334	2016-12-31	B	C38	1.420803	1.222972		0.32213	1.47521	2.104332	0.010749	电气机械及器材制造业
002334	2017-12-31	A	C38	1.786704	1.389636	6.751136	0.392225	1.645345	1.549559	0.009252	电气机械及器材制造业
002334	2017-12-31	B	C38	1.340491	1.107803	5.430101	0.306736	1.442451	2.260137	0.007609	电气机械及器材制造业
002334	2018-12-31	A	C38	1.69976	1.255836	2.755312	0.410249	1.695631	1.437544	0.019418	电气机械及器材制造业
002334	2018-12-31	B	C38	1.262031	1.120613	2.556749	0.346854	1.531052	1.883055	0.007407	电气机械及器材制造业
002334	2019-12-31	A	C38	1.681157	1.322785	2.837315	0.417781	1.717568	1.393597	0.023926	电气机械及器材制造业
002334	2019-12-31	B	C38	1.488498	1.359576	7.282707	0.311547	1.452533	2.209785	0.007511	电气机械及器材制造业
002334	2020-12-31	A	C38	1.746272	1.333753	4.04273	0.41207	1.700883	1.426771	0.048127	电气机械及器材制造业
002334	2020-12-31	B	C38	1.881539	1.724346	11.595748	0.270336	1.370493	2.699106	0.007476	电气机械及器材制造业
002335	2016-12-31	A	C38	2.415097	2.202753	2.039302	0.358589	1.559062	1.78871	0.166337	电气机械及器材制造业
002335	2016-12-31	B	C38	2.073445	1.996836	2.604095	0.332858	1.498932	2.004283	0.121181	电气机械及器材制造业
002335	2017-12-31	A	C38	1.407251	1.271564	0.904068	0.410118	1.695256	1.43832	0.12347	电气机械及器材制造业
002335	2017-12-31	B	C38	1.570348	1.504709	1.668705	0.317361	1.464903	2.150985	0.084903	电气机械及器材制造业
002335	2018-12-31	A	C38	1.273837	1.080336	0.350499	0.531629	2.135061	0.88101	0.300982	电气机械及器材制造业
002335	2018-12-31	B	C38	1.387569	1.323891	0.565468	0.43537	1.771071	1.296898	0.204067	电气机械及器材制造业
002335	2019-12-31	A	C38	1.288227	1.123282	0.342857	0.560623	2.275951	0.783729	0.350291	电气机械及器材制造业
002335	2019-12-31	B	C38	1.238177	1.171551	0.51968	0.476625	1.910677	1.098085	0.179719	电气机械及器材制造业
002335	2020-12-31	A	C38	1.13227	0.989924	0.175091	0.580896	2.386045	0.721477	0.3442	电气机械及器材制造业
002335	2020-12-31	B	C38	1.076639	1.003154	0.193897	0.50285	2.011466	0.988664	0.193362	电气机械及器材制造业
002337	2016-12-31	A	C35	3.450618	2.541366	53.575426	0.212617	1.27003	3.703289	0.005461	专用设备制造业
002337	2016-12-31	B	C35	2.870126	1.899205		0.19008	1.23469	4.260941	0.001174	专用设备制造业
002337	2017-12-31	A	C35	4.218283	3.290125	71.750983	0.1954	1.242854	4.117697	0.01861	专用设备制造业
002337	2017-12-31	B	C35	3.521882	2.492876		0.160176	1.190725	5.243138	0.001172	专用设备制造业
002337	2018-12-31	A	C35	5.301769	3.849754	121.542842	0.145606	1.17042	5.867847	0.001458	专用设备制造业
002337	2018-12-31	B	C35	4.752004	3.221501		0.116967	1.13246	7.549429	0.001152	专用设备制造业
002337	2019-12-31	A	C35	4.576774	3.582976		0.17096	1.206214	4.849324	0.00229	专用设备制造业
002337	2019-12-31	B	C35	4.021479	3.137276		0.149265	1.175454	5.699484	0.002108	专用设备制造业
002337	2020-12-31	A	C35	3.153629	2.252875		0.25291	1.338527	2.953978	0.004354	专用设备制造业
002337	2020-12-31	B	C35	2.761177	1.820273		0.223207	1.287345	3.480143	0.003983	专用设备制造业
002338	2016-12-31	A	C40	9.878129	6.759404	142.874109	0.120836	1.137444	7.275678	0.0503	仪器仪表制造业
002338	2016-12-31	B	C40	9.471755	6.474455		0.105343	1.117746	8.492836	0.039845	仪器仪表制造业
002338	2017-12-31	A	C40	10.336964	6.66559	109.704658	0.107918	1.120973	8.266291	0.043551	仪器仪表制造业
002338	2017-12-31	B	C40	12.135575	7.813014	86.009625	0.089414	1.098194	10.183915	0.040025	仪器仪表制造业
002338	2018-12-31	A	C40	12.251308	7.802465	115.033168	0.099236	1.110168	9.07703	0.044893	仪器仪表制造业
002338	2018-12-31	B	C40	13.807936	9.162516	89.881438	0.082639	1.090084	11.100751	0.039216	仪器仪表制造业
002338	2019-12-31	A	C40	8.834157	5.640043		0.110961	1.12481	8.012198	0.033886	仪器仪表制造业
002338	2019-12-31	B	C40	8.629289	5.647811		0.100334	1.111524	8.966691	0.029954	仪器仪表制造业
002338	2020-12-31	A	C40	10.19134	6.205064		0.09921	1.110136	9.079646	0.033892	仪器仪表制造业
002338	2020-12-31	B	C40	10.765627	6.757791		0.070777	1.076168	13.128825	0.015823	仪器仪表制造业
002339	2016-12-31	A	C38	2.237341	1.906054	1.824195	0.434432	1.768135	1.301855	0.146514	电气机械及器材制造业
002339	2016-12-31	B	C38	1.940038	1.672388	1.27135	0.467934	1.879468	1.137052	0.172038	电气机械及器材制造业
002339	2017-12-31	A	C38	2.487635	2.130195	2.416298	0.46115	1.855804	1.168491	0.226768	电气机械及器材制造业
002339	2017-12-31	B	C38	2.248933	1.934076	1.727615	0.496046	1.98431	1.015941	0.27187	电气机械及器材制造业
002339	2018-12-31	A	C38	1.969016	1.679239	3.54076	0.459993	1.851829	1.173945	0.123935	电气机械及器材制造业
002339	2018-12-31	B	C38	1.756117	1.516148	2.688402	0.485373	1.943155	1.060271	0.152586	电气机械及器材制造业
002339	2019-12-31	A	C38	2.212378	1.825338	3.831375	0.437194	1.776812	1.287313	0.147081	电气机械及器材制造业
002339	2019-12-31	B	C38	1.943096	1.617287	2.54848	0.465629	1.871358	1.147635	0.183093	电气机械及器材制造业
002339	2020-12-31	A	C38	2.19254	1.773883	4.112358	0.442651	1.794208	1.259116	0.129958	电气机械及器材制造业
002339	2020-12-31	B	C38	1.893559	1.530108	2.725749	0.471569	1.892394	1.120582	0.165623	电气机械及器材制造业
002341	2016-12-31	A	C26	1.884701	1.667585	1.55616	0.479387	1.920812	1.085998	0.274784	化学原料及化学制品制造业
002341	2016-12-31	B	C26	2.531808	2.470559	2.678404	0.410821	1.697278	1.434148	0.262728	化学原料及化学制品制造业
