股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	净资产收益率B	投入资本回报率	投资收益率	应收账款周转率B	应收账款周转天数B	存货周转率B	存货周转天数B	应付账款周转率B	流动资产周转率B	固定资产周转率B	非流动资产周转率B
002399	2020-12-31	A	C27	0.105965	0.059626	0.106642	0.084227	0.10862	3.636986	100.632777	1.170665	312.642814	13.867988	0.705103	2.669506	0.557053
002411	2016-12-31	A	C27	0.093652	0.070607	0.139789	0.069846	1.12027	3.525292	103.821187	6.27431	58.333108	3.314726	0.613393	3.339143	0.49293
002411	2017-12-31	A	C27	0.058867	0.047451	0.101374	0.05475	2.200895	3.413402	106.931443	8.456656	43.161268	4.528217	0.667568	4.073138	0.490487
002411	2018-12-31	A	C27	0.042054	0.021023	0.045086	0.039667	0.576796	3.371081	108.273874	10.054251	36.303052	5.649545	1.302397	5.020661	0.613218
002411	2019-12-31	A	C27	0.046525	0.017463	0.03807	0.050984	0.523395	2.703544	135.007975	10.03945	36.356573	4.709581	1.287941	3.596238	0.646059
002411	2020-12-31	A	C27	-0.025156	-0.048111	-0.106788	-0.034137	0.154726	1.654678	221.191072	7.339132	49.869658	3.281616	0.825647	2.158574	0.515343
002412	2016-12-31	A	C27	0.06578	0.055666	0.067692	0.055	-0.012512	5.509559	66.429999	2.870858	127.488019	6.211073	1.425806	1.783036	0.825424
002412	2017-12-31	A	C27	0.078813	0.059015	0.080381	0.072345	0.013353	5.186359	70.376925	2.482128	147.05124	5.882938	1.695284	1.884684	0.692861
002412	2018-12-31	A	C27	0.099176	0.081269	0.110101	0.094544	0.051017	4.631855	78.802121	2.430277	150.188641	5.208842	1.866253	2.0974	0.734403
002412	2019-12-31	A	C27	0.107327	0.087647	0.111516	0.098518	0.082065	3.45669	105.592344	2.608225	139.941915	4.647737	1.636225	1.933671	0.683615
002412	2020-12-31	A	C27	0.065755	0.056288	0.06794	0.062745	0.085722	3.071601	119.156101	2.591965	141.20561	5.040203	1.322082	1.593726	0.559376
002422	2011-12-31	A	C27	0.116276	0.09965	0.128281	0.103263	-0.745425	4.597715	79.387261	3.073525	118.756151	5.893655	0.828289	4.085722	1.501432
002422	2012-12-31	A	C27	0.107156	0.086127	0.128703	0.090887	0.056137	4.00824	91.311897	2.787284	131.310624	4.816103	0.907634	3.272089	0.947118
002422	2013-12-31	A	C27	0.087973	0.066398	0.114365	0.079301	0.064063	3.602877	101.307927	2.395179	152.389446	3.432538	0.881892	1.900987	0.785869
002422	2014-12-31	A	C27	0.06956	0.050303	0.093805	0.068079	0.03278	3.347285	109.043598	2.398997	152.146918	3.090844	0.95003	1.450572	0.720921
002422	2015-12-31	A	C27	0.052164	0.024752	0.048964	0.05565	0.083564	2.932531	124.465862	2.104992	173.397334	2.898967	0.869472	1.293909	0.598825
002422	2016-12-31	A	C27	0.04388	0.027149	0.055176	0.047489	0.015905	2.749814	133.099911	2.236922	163.617685	3.437418	0.957034	1.096448	0.609845
002422	2017-12-31	A	C27	0.065945	0.031561	0.069179	0.068232	0.368531	2.715889	134.3943	2.403191	151.881394	4.056927	1.122931	1.107452	0.736983
002422	2018-12-31	A	C27	0.068525	0.044202	0.101616	0.084524	0.063601	3.102534	117.64577	2.415876	151.083913	4.522794	1.349092	1.464881	0.987789
002422	2019-12-31	A	C27	0.060111	0.033578	0.076035	0.063527	0.063004	2.900819	125.826534	2.208469	165.272866	4.400461	1.316291	1.560764	1.035924
002422	2020-12-31	A	C27	0.048761	0.024941	0.056718	0.05232	0.031434	2.707983	135.155944	2.197993	166.515544	4.620866	1.140403	1.464398	0.951843
002424	2010-12-31	A	C27	0.11351	0.087416	0.142428	0.067335	0	6.795174	53.714592	1.897257	192.383003	5.773117	0.524842	8.578819	5.26802
002424	2011-12-31	A	C27	0.097999	0.072179	0.110884	0.091353	0.175858	5.774045	63.213917	1.053011	346.625059	4.803467	0.450546	5.561629	2.977102
002424	2012-12-31	A	C27	0.092769	0.073131	0.114921	0.084076	0	5.207049	70.289333	0.973156	376.095919	5.580292	0.56618	4.505359	1.915462
002424	2013-12-31	A	C27	0.109384	0.081258	0.130935	0.098802	0.516556	4.533512	80.511533	0.803302	454.374569	4.511112	0.567944	3.112577	1.587614
002424	2014-12-31	A	C27	0.11714	0.089449	0.140797	0.111643	1.011659	4.246703	85.949029	0.844018	432.455232	4.666809	0.604586	2.763917	1.716025
002424	2015-12-31	A	C27	0.137051	0.112371	0.165503	0.124399	0.621321	4.478801	81.495025	1.060949	344.031617	5.129257	0.685295	3.314435	2.037323
002424	2016-12-31	A	C27	0.147708	0.1204	0.169243	0.128705	0.342487	4.044842	90.485611	1.202033	304.484153	4.697449	0.723962	3.720726	2.258771
002424	2017-12-31	A	C27	0.140773	0.117464	0.162886	0.123275	0.023861	3.212538	113.617333	1.263825	288.805808	4.466245	0.755575	3.984762	2.35822
002424	2018-12-31	A	C27	0.126164	0.105893	0.1547	0.105126	0.020495	2.461664	148.273688	1.489692	245.017091	6.45032	0.820567	4.544833	1.989487
002424	2019-12-31	A	C27	0.062945	0.043692	0.0706	0.050744	-0.068371	1.81359	201.258278	1.211864	301.188912	7.448738	0.664639	4.105775	1.281915
002424	2020-12-31	A	C27	0.038889	0.021833	0.038162	0.033432	0.004164	2.019455	181.237017	1.502522	243.590443	6.263029	0.672976	4.54403	1.25909
002433	2011-12-31	A	C27	0.072191	0.062139	0.07483	0.056753	0	4.805069	75.961448	1.103885	330.650385	12.350748	0.561893	2.33116	0.926339
002433	2012-12-31	A	C27	0.074159	0.050673	0.061906	0.053876	-0.051983	3.928878	93.156367	0.840861	435.268136	8.418617	0.51705	1.299158	0.660548
002433	2013-12-31	A	C27	0.07044	0.058016	0.069431	0.061473	0.001652	3.889349	93.84604	0.994734	366.932265	8.67369	0.632758	1.166812	0.697512
002433	2014-12-31	A	C27	0.06416	0.054582	0.066153	0.051605	1.670676	5.049568	72.283411	0.757575	481.800482	4.257676	0.607455	1.648224	0.816476
002433	2015-12-31	A	C27	0.044338	0.037749	0.047215	0.039019	0.674538	9.75118	37.431367	0.744766	490.086819	4.522578	0.714583	3.166122	1.273603
002433	2016-12-31	A	C27	0.055139	0.039674	0.054664	0.048301	0.001953	8.642926	42.34677	0.747105	489.890979	6.434024	0.778895	2.503902	1.267938
002433	2017-12-31	A	C27	0.059342	0.039153	0.060255	0.050388	0.000016	6.21129	58.76396	0.769696	474.213196	8.648698	0.773965	1.810119	0.972009
002433	2018-12-31	A	C27	0.054744	0.032701	0.053199	0.050501	0.623088	6.086644	59.967365	0.871406	418.863308	6.884151	0.749307	1.605389	0.830786
002433	2019-12-31	A	C27	0.031189	0.01165	0.019005	0.030794	0.132808	6.665462	54.759895	1.141918	319.637662	6.776887	0.915374	1.804432	0.92132
002433	2020-12-31	A	C27	0.020389	0.003007	0.004971	0.020378	0.151297	5.781042	63.310386	0.872482	419.492895	5.378577	0.803358	1.599422	0.799131
002435	2018-12-31	A	C27	0.068464	0.052455	0.071833	0.055818	1.540443	8.42717	43.312286	3.037112	120.17996	5.445058	1.29277	4.394817	1.193739
002435	2019-12-31	A	C27	-0.034982	-0.052156	-0.075999	-0.052074	0.071701	7.449451	48.996899	2.830968	128.931164	6.071604	1.316234	4.571355	1.240609
002435	2020-12-31	A	C27	0.047059	0.033223	0.047441	0.044446	-0.006297	8.169999	44.798047	2.799749	130.726004	6.758381	1.162117	4.149095	1.14903
002437	2010-12-31	A	C27	0.139262	0.117343	0.128485	0.073213	-0.020669	60.749448	6.008285	7.008244	52.08152	22.706766	0.556837	3.416016	2.018756
002437	2011-12-31	A	C27	0.048486	0.051703	0.053962	0.039879	-1.02898	51.040362	7.151203	4.463904	81.766991	13.028395	0.298985	2.405163	1.282659
002437	2012-12-31	A	C27	0.067175	0.067039	0.071727	0.053651	0.059992	30.410031	12.035502	3.693324	99.097723	7.868152	0.381633	2.137238	1.235924
002437	2013-12-31	A	C27	0.091237	0.083377	0.094893	0.084662	0.012922	16.885957	21.615595	3.178069	114.849615	7.011483	0.761644	2.877911	1.261702
002437	2014-12-31	A	C27	0.145444	0.115866	0.163303	0.108024	0.753133	17.374466	21.00784	4.9706	73.431779	12.075462	1.263715	2.96465	0.786052
002437	2015-12-31	A	C27	0.137395	0.10589	0.213242	0.101582	0.042961	26.255268	13.901972	4.476556	81.535895	12.150115	1.490497	2.280392	0.556101
002437	2016-12-31	A	C27	0.11328	0.08577	0.193738	0.105263	0.028259	22.045158	16.602285	4.497199	81.38399	11.83275	1.464082	1.814681	0.462271
002437	2017-12-31	A	C27	0.060145	0.034434	0.073566	0.058975	0.02206	10.105203	36.120007	2.417435	150.986479	6.409134	1.505072	1.727399	0.444443
002437	2018-12-31	A	C27	0.036667	0.01389	0.029787	0.037486	0.007531	9.292698	39.278152	3.047323	119.77726	8.327125	2.262277	3.16112	0.800461
002437	2019-12-31	A	C27	-0.310672	-0.334275	-0.887597	-0.573116	-0.040974	8.031418	45.44652	2.986348	122.222862	6.801951	1.67926	3.174542	1.024542
002437	2020-12-31	A	C27	0.119508	0.074823	0.232108	0.146322	2.242791	7.284507	50.24362	1.918734	190.750776	3.540475	1.224874	2.163732	1.029347
002550	2010-12-31	A	C27	0.34593	0.278132	0.457898	0.323984	0.046687	12.046436	30.299418	3.963382	92.093066	25.465873	2.566412	15.026548	12.032502
002550	2011-12-31	A	C27	0.130327	0.126446	0.139313	0.071898	0.063315	8.258343	44.197728	2.082487	175.271202	22.378085	0.678988	9.627585	6.445092
002550	2012-12-31	A	C27	0.073988	0.083968	0.087332	0.059743	0.069098	6.318893	57.921538	2.317761	157.911018	41.449602	0.418356	7.981167	4.89914
002550	2013-12-31	A	C27	0.075591	0.090989	0.094646	0.058755	0.064516	6.061202	60.219079	2.942852	124.029343	19.181499	0.523885	7.730573	2.433259
002550	2014-12-31	A	C27	0.092275	0.110649	0.118033	0.072871	0.030244	5.050329	72.272519	2.089004	174.724414	7.1082	0.522559	7.158033	1.293789
002550	2015-12-31	A	C27	0.078665	0.101982	0.118493	0.061419	0.039808	3.808863	95.829123	1.985496	183.833158	3.238633	0.401152	7.102282	1.105592
002550	2019-12-31	A	C27	0.102305	0.08406	0.10549	0.098329	0.155978	4.661356	78.303395	3.552155	102.754525	16.455451	0.74936	2.896545	2.040732
002550	2020-12-31	A	C27	-0.055075	-0.054818	-0.067133	-0.057579	0.06469	4.09763	89.319924	3.109827	117.691434	10.374746	0.914675	3.062902	1.917087
002562	2018-12-31	A	C27	0.024815	0.006192	0.009602	0.0139	36.107579	5.767955	63.28066	3.663112	99.642053	3.6746	0.83933	1.030005	0.770033
002581	2016-12-31	A	C27	0.176515	0.163233	0.178332	0.160322	0.062741	3.500722	104.549861	4.749461	77.061376	9.595797	0.861934	2.813279	1.166681
002581	2017-12-31	A	C27	0.13738	0.116956	0.143567	0.100487	0.16374	2.608992	139.900774	4.124125	88.503622	8.418772	0.547536	2.539819	0.953309
002581	2018-12-31	A	C27	-0.013798	-0.023696	-0.034248	-0.015896	0.293821	1.45321	251.168104	1.928189	189.296796	3.342687	0.238518	1.442393	0.489054
002581	2019-12-31	A	C27	0.012637	0.018932	0.027993	0.013565	0.21997	1.28925	283.110335	1.21855	299.536334	2.358339	0.243837	1.269583	0.370433
002581	2020-12-31	A	C27	-0.064839	-0.06765	-0.086551	-0.078386	0.145905	0.730432	501.073337	0.791011	462.699002	2.434343	0.215659	0.72403	0.168203
002603	2015-12-31	A	C27	0.092584	0.079076	0.092341	0.084588	2.288564	11.084142	32.929928	1.244291	293.339741	3.754218	1.395364	1.618205	1.022375
002603	2016-12-31	A	C27	0.107605	0.089639	0.105497	0.09654	-0.001233	9.356879	39.115607	1.314247	278.486464	3.782032	1.575798	1.533101	1.074758
002603	2017-12-31	A	C27	0.089925	0.075896	0.086268	0.073412	0.168495	7.084809	51.518679	1.301876	280.364643	3.919997	1.222869	1.491586	1.092656
002603	2018-12-31	A	C27	0.083202	0.072116	0.080809	0.073925	0.055505	7.361194	49.584347	1.448821	251.928982	4.395248	1.064599	1.819432	1.301273
002603	2019-12-31	A	C27	0.080212	0.068424	0.077731	0.072428	0.095935	6.708881	54.405496	1.757021	207.737984	4.702388	1.168979	2.196613	1.520934
002603	2020-12-31	A	C27	0.138182	0.118174	0.143984	0.124783	0.112328	7.807005	46.880974	2.225722	164.441022	4.165811	1.668463	3.102345	1.750525
002644	2018-12-31	A	C27	0.031283	0.030497	0.053038	0.030486	0.334322	4.863798	75.044235	1.682053	216.99673	1.030495	0.538072	0.819423	0.382562
002644	2019-12-31	A	C27	0.028272	0.030878	0.050557	0.031549	0.033266	4.046562	90.200027	1.723507	211.777498	1.181757	0.640711	0.585155	0.437678
002644	2020-12-31	A	C27	0.054176	0.048745	0.071858	0.05059	-0.03908	3.612048	101.327557	1.820526	201.040798	1.872744	0.639133	0.694183	0.536257
002653	2012-12-31	A	C27	0.319907	0.313228	0.357948	0.230672	0.001493	101.035941	3.622473	6.718455	54.476811	11.359247	0.753876	4.099817	2.287895
002653	2013-12-31	A	C27	0.244164	0.235822	0.285697	0.221346	0.566816	62.035042	5.883771	5.483663	66.561348	6.25769	0.634423	3.341472	1.556406
002653	2014-12-31	A	C27	0.186007	0.168992	0.223354	0.173056	2.802299	60.782809	6.004987	5.460254	66.846707	6.857775	0.652346	3.156495	1.494016
002653	2015-12-31	A	C27	0.137105	0.12197	0.174559	0.132385	0.67025	49.093659	7.434769	5.404503	67.536275	5.590101	0.692149	2.817543	0.933009
002653	2016-12-31	A	C27	0.145325	0.13041	0.204764	0.137486	0.478788	12.642497	28.949977	3.710198	98.647026	4.306788	0.790457	2.607358	0.867554
002653	2017-12-31	A	C27	0.069113	0.058352	0.108698	0.084066	0.346499	5.768335	63.276491	4.920887	74.17362	3.557793	0.9079	2.955317	0.986402
002653	2018-12-31	A	C27	0.080459	0.074939	0.160188	0.111912	0.067941	5.776396	63.188189	10.099953	36.138782	3.075309	1.808198	4.911385	1.462967
002653	2019-12-31	A	C27	0.120127	0.10102	0.217274	0.139339	0.078083	6.174151	59.11744	7.979176	45.744072	2.08438	1.943388	4.970025	1.472156
002653	2020-12-31	A	C27	0.143141	0.119859	0.229845	0.155478	0.476219	6.757101	54.16524	5.146886	71.110959	2.053072	1.596483	4.159596	1.136253
002675	2014-12-31	A	C27	0.099821	0.082282	0.094387	0.081966	0.782573	4.615902	79.074469	1.982659	184.096206	15.266182	0.998502	2.90263	1.344043
002675	2015-12-31	A	C27	0.065095	0.056601	0.065223	0.043503	0.824822	2.98735	122.181867	1.529399	238.655838	11.638245	0.767784	2.354241	0.849907
002675	2016-12-31	A	C27	0.070363	0.058779	0.075307	0.051568	0.153742	2.607913	140.342105	1.571807	232.853016	12.212537	0.72184	3.029981	0.642488
002675	2017-12-31	A	C27	0.078961	0.055493	0.083082	0.069634	0.017811	2.733969	133.505537	1.449851	251.750007	12.041483	0.7933	3.108902	0.578284
002675	2018-12-31	A	C27	0.087852	0.063526	0.098436	0.076131	0.351437	2.95808	123.390848	1.690168	215.954864	13.743631	0.942488	3.432154	0.639993
002675	2019-12-31	A	C27	0.063542	0.041177	0.062546	0.056606	0.061148	3.108045	117.437167	1.631018	223.786617	14.764188	1.006521	3.909564	0.719797
002675	2020-12-31	A	C27	0.090277	0.070461	0.106207	0.08677	0.060645	3.49197	104.811897	1.84628	198.236454	12.688956	1.135245	4.154456	0.789161
002680	2017-12-31	A	C27	0.155483	0.13282	0.152226	0.142585	0.570769	2.133086	171.113588	0.867365	420.814767	3.179333	0.456999	3.434486	1.775432
002688	2012-12-31	A	C27	0.143152	0.106988	0.149522	0.107873	0	5.876916	62.277562	4.686064	78.103927	12.260578	1.548792	2.532901	2.268015
002688	2013-12-31	A	C27	0.110125	0.089724	0.10278	0.098976	1.343985	5.576145	65.457408	3.973731	91.853223	9.210945	1.190357	2.434034	1.91214
002688	2014-12-31	A	C27	0.075209	0.063166	0.086283	0.058358	5.188573	6.432317	56.744716	2.724157	133.986404	7.200505	1.253337	2.130911	1.405074
002688	2015-12-31	A	C27	0.086069	0.068016	0.115144	0.076978	0.001178	7.883825	46.297324	2.908809	125.48091	8.035802	1.596189	2.488672	1.361415
002688	2016-12-31	A	C27	0.093667	0.076627	0.132062	0.070127	-4.576994	8.28767	44.16199	3.223902	113.527024	7.741117	1.794315	2.499599	1.038526
002688	2017-12-31	A	C27	0.076327	0.039147	0.068321	0.064164	0.313284	6.05694	60.261452	2.82303	129.293702	6.612777	1.498658	2.09792	0.792999
002688	2018-12-31	A	C27	0.069889	0.052231	0.096235	0.060096	0	5.532013	65.979599	2.881332	126.677523	8.096383	1.359674	2.13713	0.835486
002688	2019-12-31	A	C27	0.079022	0.056988	0.106143	0.074832	0	5.834991	62.553653	2.838494	128.589315	8.310881	1.394426	2.119861	0.86455
002688	2020-12-31	A	C27	0.067201	0.041419	0.078268	0.069988	0	5.933347	61.685251	2.702072	135.451609	9.517804	1.462908	2.018517	0.855905
002693	2015-12-31	A	C27	0.061571	0.042208	0.057788	0.046263	0.036498	15.033559	24.279015	2.510297	145.401122	12.239611	0.419865	0.937135	0.330918
002693	2016-12-31	A	C27	-0.273233	-0.286049	-0.524619	-0.339367	0.03183	5.407207	67.68744	2.235825	163.697964	3.878633	0.52255	0.417542	0.134373
002693	2019-12-31	A	C27	0.019552	0.008719	0.013397	0.021874	0.08837	9.611833	37.974026	1.420093	257.02542	9.829208	1.160267	0.56412	0.470448
002693	2020-12-31	A	C27	-0.073328	-0.086029	-0.125257	-0.08312	0.030205	9.271914	39.47405	1.198519	305.376886	4.751109	1.274296	0.478386	0.375326
002728	2019-12-31	A	C27	0.111941	0.079415	0.151671	0.099683	0.012184	9.963718	36.632912	2.009006	181.681886	11.296494	1.046741	2.416073	0.718385
002728	2020-12-31	A	C27	0.041987	0.019418	0.039236	0.0392	0.060831	7.715515	47.436885	1.685081	217.200241	9.629165	0.678733	1.443715	0.477761
002737	2014-12-31	A	C27	0.150522	0.113548	0.210299	0.108708	0.13	13.139567	27.778693	2.96234	123.213406	5.90655	1.493216	4.055226	2.482745
002737	2015-12-31	A	C27	0.107357	0.087365	0.133949	0.103747	4.870501	11.009891	33.152008	3.03877	120.114388	6.151978	1.313892	3.285836	2.108849
002737	2016-12-31	A	C27	0.107707	0.084935	0.125299	0.09917	2.629542	9.803666	37.332973	2.364852	154.766556	4.594128	1.47328	2.908208	1.96577
002737	2017-12-31	A	C27	0.13158	0.10809	0.157512	0.130786	2.483345	11.362149	32.124205	2.154433	169.418125	4.431566	1.503824	3.192481	2.16172
002737	2018-12-31	A	C27	0.151228	0.127563	0.184223	0.15196	3.668003	15.414292	23.679323	2.272645	160.605814	4.544964	1.575598	3.717568	2.321161
002737	2019-12-31	A	C27	0.149755	0.122509	0.184988	0.147586	0.053756	13.422472	27.193203	2.450425	148.953753	3.750444	1.422853	3.654475	2.069874
002737	2020-12-31	A	C27	0.145769	0.11896	0.181789	0.146041	0.094541	13.406269	27.300661	2.362826	154.89926	2.967193	1.148187	2.672627	1.576289
002750	2016-12-31	A	C27	0.13658	0.124784	0.143324	0.12688	0.956397	42.020516	8.710031	2.181225	167.795619	6.204688	0.516261	0.897124	0.75527
002750	2017-12-31	A	C27	0.051643	0.045517	0.053434	0.050863	0.328275	12.354577	29.543707	1.28528	283.984813	5.399506	0.655831	1.315821	0.987704
002750	2018-12-31	A	C27	0.006852	0.017584	0.021249	0.005142	0.093283	8.264861	44.162872	1.161896	314.141713	3.045906	0.706414	1.566732	1.081141
002750	2019-12-31	A	C27	-0.031215	-0.030026	-0.036218	-0.037673	0.034978	7.77841	46.924757	1.53462	237.843896	3.331814	0.578314	1.315509	0.857088
002750	2020-12-31	A	C27	0.007797	0.009407	0.011315	0.009264	0.030108	6.55293	55.852878	1.136213	322.122701	3.509005	0.508514	1.177029	0.782157
002755	2019-12-31	A	C27	0.259881	0.234544	0.357954	0.289265	0.007932	6.975604	52.325218	1.652049	220.937757	1.634972	1.919723	6.181259	4.651755
002755	2020-12-31	A	C27	0.212045	0.193427	0.261405	0.22286	0.042003	5.177519	70.690228	1.575753	232.269905	1.682896	1.432341	5.223269	3.410333
002773	2018-12-31	A	C27	0.154057	0.1421	0.182223	0.14184	2.986926	13.710203	26.622509	1.067844	341.810227	2.000571	0.848517	6.644309	2.008935
002773	2019-12-31	A	C27	0.145971	0.130321	0.165016	0.135329	2.641224	9.994995	36.518277	1.020271	357.748088	1.542721	1.011897	5.547045	1.42133
002773	2020-12-31	A	C27	-0.085202	-0.042072	-0.052013	-0.049296	1.857531	9.110418	40.173788	1.311651	279.03764	1.246312	0.943265	3.45677	1.1284
002793	2021-12-31	A	C27	0.067462	0.048967	0.092786	0.065881	-0.011601	2.291914	159.255539	4.761108	76.662827	4.860609	1.151456	3.941333	2.170166
002817	2016-12-31	A	C27	0.110227	0.094007	0.109512	0.080986	-0.075112	6.048084	60.515033	3.672466	99.660555	5.15067	0.92165	1.839903	1.139907
002817	2018-12-31	A	C27	0.043282	0.044862	0.05	0.037635	0.753288	4.731208	77.147316	3.180324	114.768181	7.50368	0.598228	1.377124	1.104832
002817	2019-12-31	A	C27	0.045641	0.045161	0.051157	0.039371	0.027209	4.749283	76.853706	3.021067	120.818241	6.668068	0.611396	1.481719	1.190609
002817	2020-12-31	A	C27	0.049718	0.049886	0.058453	0.044863	0.009842	4.2488	86.141969	2.979731	122.82988	5.251209	0.571988	1.48871	1.012899
002821	2018-12-31	A	C27	0.159273	0.139613	0.174233	0.154787	0.916017	3.760578	97.059548	2.868949	127.22429	4.576671	1.108906	2.200412	1.460194
002821	2019-12-31	A	C27	0.178324	0.159521	0.199372	0.168807	-0.006168	4.156278	87.818957	3.071563	118.832008	4.937509	1.476026	2.258262	1.362562
002821	2020-12-31	A	C27	0.157207	0.132289	0.159745	0.122654	-0.037014	3.830297	95.553948	2.865125	127.743118	4.26836	1.111271	2.244722	1.200413
002826	2019-12-31	A	C27	0.062625	0.046856	0.058759	0.052877	0.036003	7.327159	49.814669	12.732638	28.666487	44.702042	1.279522	2.791816	1.518775
002864	2019-12-31	A	C27	0.095155	0.082187	0.111605	0.102755	0.175793	3.315895	110.075862	3.809206	95.820494	4.800933	0.94724	4.626702	2.669934
002868	2017-12-31	A	C27	0.187121	0.152498	0.177711	0.128926	0.143361	7.242585	50.396371	6.864917	53.168888	6.829705	1.266717	1.736384	1.40559
002868	2018-12-31	A	C27	0.109739	0.095838	0.104021	0.097366	0.250346	6.142981	59.417407	5.479231	66.615187	7.201426	0.699679	1.642074	1.198536
002868	2019-12-31	A	C27	0.073496	0.062712	0.074835	0.062611	0.090925	5.799004	62.941843	4.1874	87.166261	5.607704	0.565403	1.526964	0.823218
002868	2020-12-31	A	C27	0.052954	0.043314	0.055457	0.05396	0.21545	7.75284	47.208507	4.151451	88.161946	3.512575	0.691802	1.562298	0.56452
002873	2017-12-31	A	C27	0.109916	0.094053	0.146712	0.086893	0.348476	4.680768	77.978656	2.417476	150.983919	5.329786	1.733679	4.880265	2.200832
