Stkcd	Accper	Typrep	Indcd	F050102B	F050202B	F050302B	F050402B	F050502B	F051201B	F053201B	F053301B	F051301B	F051401B	F051501B	F051701B	F051801B	F051901B	F053202B	F053401B	Indnme
股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	流动资产净利润率B	固定资产净利润率B	净资产收益率B	投入资本回报率	长期资本收益率	营业毛利率	营业成本率	营业利润率	营业净利率	销售费用率	管理费用率	财务费用率	投资收益率	研发费用率	行业名称
002296	2019-12-31	A	C39	0.039779	0.033573	0.047627	0.485607	0.043608	0.043081	0.049845	0.434241	0.565759	0.149456	0.13033	0.082286	0.075976	0.005789	-0.053299	0.15406	计算机、通信和其他电子设备制造业
002296	2020-12-31	A	C39	0.049802	0.042104	0.062206	0.517787	0.05314	0.047952	0.061796	0.436981	0.563019	0.166593	0.133233	0.04457	0.075954	-0.00676	-0.029735	0.105987	计算机、通信和其他电子设备制造业
002300	2016-12-31	A	C38	0.089776	0.053883	0.108039	0.152575	0.12091	0.082097	0.177217	0.13134	0.86866	0.050219	0.04739	0.028413	0.027514	0.015842	0.030629		电气机械及器材制造业
002300	2017-12-31	A	C38	0.060812	0.035093	0.071317	0.095128	0.079257	0.055834	0.118253	0.087211	0.912789	0.03609	0.027047	0.023669	0.021986	0.010985	0.132885		电气机械及器材制造业
002300	2018-12-31	A	C38	0.068646	0.034585	0.06549	0.098187	0.086874	0.062476	0.151747	0.092368	0.907632	0.032428	0.023903	0.026689	0.015398	0.015711	0.009279	0.003276	电气机械及器材制造业
002300	2019-12-31	A	C38	0.0906	0.053315	0.092641	0.166023	0.138684	0.088778	0.212913	0.085811	0.914189	0.039389	0.029662	0.022793	0.012363	0.011301	0.134905	0.002537	电气机械及器材制造业
002300	2020-12-31	A	C38	0.088955	0.055628	0.092192	0.185198	0.134399	0.086538	0.172857	0.067257	0.932743	0.036953	0.027859	0.010872	0.009586	0.007731	0.269851	0.002525	电气机械及器材制造业
002300	2021-12-31	A	C38	0.072241	0.044108	0.070559	0.160669	0.103135	0.070805	0.122413	0.045058	0.954942	0.021437	0.016478	0.008393	0.007462	0.005602	0.279963	0.002036	电气机械及器材制造业
002301	2016-12-31	A	C24	0.047235	0.033568	0.063437	0.197142	0.087416	0.038959	0.09715	0.174238	0.825762	0.035068	0.036569	0.076833	0.046666	0.01025	0.012518		文教、工美、体育和娱乐用品制造业
002301	2017-12-31	A	C24	0.045598	0.033168	0.057347	0.316428	0.076255	0.041239	0.090116	0.192881	0.807119	0.050114	0.044361	0.07971	0.053298	0.01017	0.024769		文教、工美、体育和娱乐用品制造业
002301	2018-12-31	A	C24	0.042625	0.032946	0.047748	0.446338	0.077943	0.039081	0.096112	0.182083	0.817917	0.042878	0.045607	0.076521	0.036512	0.007559	0.043991	0.013736	文教、工美、体育和娱乐用品制造业
002301	2019-12-31	A	C24	0.040603	0.030893	0.040776	0.498398	0.078442	0.043922	0.101772	0.156547	0.843453	0.045413	0.038494	0.066461	0.029029	0.005223	0.806908	0.008428	文教、工美、体育和娱乐用品制造业
002301	2020-12-31	A	C24	0.040988	0.023572	0.030152	0.403197	0.058615	0.05237	0.101554	0.146556	0.853444	0.032306	0.024983	0.05239	0.027385	0.011084	0.051901	0.006275	文教、工美、体育和娱乐用品制造业
002304	2016-12-31	A	C15	0.213365	0.159774	0.248177	0.777154	0.23704	0.212099	0.31227	0.639007	0.360993	0.449702	0.337828	0.10877	0.092092	-0.000521	0.369962		酒、饮料和精制茶制造业
002304	2017-12-31	A	C15	0.214814	0.161311	0.245818	0.816147	0.238378	0.220764	0.313744	0.664566	0.335434	0.443644	0.332303	0.119864	0.076923	-0.001703	0.180216		酒、饮料和精制茶制造业
002304	2018-12-31	A	C15	0.232144	0.174858	0.252023	1.009167	0.257142	0.23722	0.337983	0.737033	0.262967	0.447589	0.335902	0.106019	0.070541	-0.002696	0.337251	0.001141	酒、饮料和精制茶制造业
002304	2019-12-31	A	C15	0.188167	0.143393	0.200488	0.978924	0.210682	0.197942	0.273588	0.713473	0.286527	0.422109	0.319378	0.116391	0.080276	-0.003391	0.047247	0.006917	酒、饮料和精制茶制造业
002304	2020-12-31	A	C15	0.182474	0.13948	0.199472	1.05868	0.199693	0.188665	0.257244	0.722672	0.277328	0.468943	0.354703	0.123397	0.081943	-0.004134	0.084198	0.012326	酒、饮料和精制茶制造业
002308	2016-12-31	A	C39	0.070976	0.060884	0.165925	0.400639	0.080845	0.067896	0.092525	0.555855	0.444145	0.157698	0.173969	0.156251	0.227606	-0.000171	0.095423		计算机、通信和其他电子设备制造业
002308	2017-12-31	A	C39	0.055403	0.051511	0.122934	0.446434	0.0657	0.052808	0.06925	0.54431	0.45569	0.183495	0.168189	0.124421	0.267476	-0.002464	0.121805		计算机、通信和其他电子设备制造业
002308	2018-12-31	A	C39	0.047356	0.038728	0.092881	0.416161	0.04811	0.043645	0.055673	0.541491	0.458509	0.171117	0.14517	0.123675	0.210422	0.005448	0.097174	0.079189	计算机、通信和其他电子设备制造业
002308	2019-12-31	A	C39	-0.325294	-0.332049	-0.645851	-5.821499	-0.411088	-0.498582	-0.376136	0.514949	0.485051	-1.076601	-1.104446	0.144464	0.217464	0.006699	0.072326	0.09645	计算机、通信和其他电子设备制造业
002308	2020-12-31	A	C39	0.007	0.011267	0.01554	1.790219	0.013226	0.010188	0.008034	0.462389	0.537611	0.046611	0.04825	0.190491	0.312532	-0.010755	-0.000278	0.152425	计算机、通信和其他电子设备制造业
002309	2016-12-31	A	C38	0.02757	0.003994	0.005201	0.026594	0.016006	0.032824	0.068067	0.195673	0.804327	0.005147	0.008184	0.043526	0.087596	0.046463	0.200426		电气机械及器材制造业
002309	2017-12-31	A	C38	0.043953	0.013533	0.016893	0.098488	0.050725	0.048459	0.103623	0.169194	0.830806	0.02196	0.01978	0.026537	0.053487	0.043372	0.401741		电气机械及器材制造业
002309	2018-12-31	A	C38	0.019358	-0.00723	-0.009116	-0.052012	-0.022795	0.027384	0.043446	0.187977	0.812023	-0.010994	-0.012408	0.035959	0.030338	0.044988	-0.071951	0.031372	电气机械及器材制造业
002309	2019-12-31	A	C38	0.037115	0.005148	0.007076	0.030863	0.013733	0.044305	0.080995	0.15254	0.84746	0.020719	0.010229	0.044635	0.049494	0.055476	0.746338	0.036624	电气机械及器材制造业
002309	2020-12-31	A	C38	-0.102363	-0.155296	-0.226081	-0.861158	-0.40914	-0.183977	-0.222867	0.075543	0.924457	-0.259742	-0.323687	0.02408	0.069206	0.065473	-0.146453	0.031402	电气机械及器材制造业
002312	2016-12-31	A	C39	-0.207235	-0.22387	-0.37292	-1.039414	-0.346707	-0.268547	-0.270818	0.166042	0.833958	-1.195219	-1.254346	0.472906	0.163139	0.075561	0.087287		计算机、通信和其他电子设备制造业
002312	2017-12-31	A	C39	0.080047	0.070811	0.127953	0.400181	0.093246	0.094333	0.093341	0.145902	0.854098	0.508411	0.375382	0.28469	0.125204	0.037466	0.712617		计算机、通信和其他电子设备制造业
002312	2018-12-31	A	C39	-0.084815	-0.059433	-0.099576	-1.159586	-0.065284	-0.072595	-0.091382	0.094149	0.905851	-0.345884	-0.303359	0.02307	0.165895	-0.03965	-0.13024	0.002603	计算机、通信和其他电子设备制造业
002312	2019-12-31	A	C26	0.013922	0.01485	0.034198	0.067455	0.026125	0.008969	0.021255	0.176934	0.823066	-0.049354	0.044085	0.045866	0.056433	-0.014065	-0.270249	0.004932	化学原料及化学制品制造业
002312	2020-12-31	A	C26	0.111964	0.088389	0.249735	0.290747	0.190383	0.120915	0.196754	0.17876	0.82124	0.146508	0.128994	0.017413	0.046523	0.01385	6.189362	0.010974	化学原料及化学制品制造业
002313	2016-12-31	A	C39	0.025412	0.021656	0.026057	0.218198	0.040465	0.039647	0.047235	0.215041	0.784959	0.026222	0.033215	0.081676	0.078943	0.002328	823146.1978		计算机、通信和其他电子设备制造业
002313	2017-12-31	A	C39	0.028569	0.022421	0.026382	0.294635	0.046678	0.036375	0.059347	0.201485	0.798515	0.028722	0.033259	0.072725	0.076	0.002204	0.097018		计算机、通信和其他电子设备制造业
002313	2018-12-31	A	C39	0.027405	0.011775	0.014313	0.216869	0.034152	0.037506	0.072816	0.176528	0.823472	0.019686	0.015791	0.049946	0.047441	0.016624	0.00281	0.035608	计算机、通信和其他电子设备制造业
002313	2019-12-31	A	C39	0.029546	0.009868	0.012335	0.224378	0.032791	0.048069	0.084316	0.200003	0.799997	0.017049	0.014828	0.055302	0.053337	0.028935	9.266595	0.041151	计算机、通信和其他电子设备制造业
002313	2020-12-31	A	C39	-0.063964	-0.079358	-0.099092	-1.873525	-0.231246	-0.095152	-0.171746	0.11744	0.88256	-0.155738	-0.148433	0.056782	0.066405	0.035135	5.323015	0.072603	计算机、通信和其他电子设备制造业
002317	2016-12-31	A	C27	0.128852	0.111248	0.241064	0.811057	0.151972	0.119661	0.172759	0.695006	0.304994	0.270786	0.248444	0.348371	0.080159	0.002147	1.560181		医药制造业
002317	2017-12-31	A	C27	0.108994	0.093157	0.180956	0.909836	0.118247	0.100854	0.136912	0.587044	0.412956	0.251345	0.215352	0.302244	0.070439	0.001624	0.501957		医药制造业
002317	2018-12-31	A	C27	0.100409	0.085244	0.176795	0.79818	0.112092	0.089428	0.125018	0.617217	0.382783	0.212132	0.182299	0.317516	0.042504	0.003015	0.064635	0.035694	医药制造业
002317	2019-12-31	A	C27	0.073955	0.059488	0.125505	0.515918	0.0791	0.066456	0.090477	0.637588	0.362412	0.150348	0.126318	0.337249	0.048766	0.007372	0.111403	0.052373	医药制造业
002317	2020-12-31	A	C27	-0.065348	-0.084497	-0.148954	-0.757583	-0.111952	-0.09559	-0.080091	0.653374	0.346626	-0.171004	-0.229151	0.380991	0.068507	0.004902	0.260835	0.059933	医药制造业
002319	2016-12-31	A	C26	0.021213	0.007497	0.023736	0.017981	0.016641	0.03531	0.042818	0.305334	0.694666	0.024887	0.016736	0.049451	0.165987	0.038271			化学原料及化学制品制造业
002319	2017-12-31	A	C26	0.021944	0.0096	0.031266	0.022778	0.021928	0.043852	0.047868	0.262233	0.737767	0.001376	0.020014	0.050225	0.142256	0.042634			化学原料及化学制品制造业
002319	2018-12-31	A	C26	0.007967	-0.032913	-0.116631	-0.078568	-0.073057	-0.00928	0.017518	0.265844	0.734156	-0.03655	-0.069231	0.05451	0.110475	0.056333		0.036399	化学原料及化学制品制造业
002319	2019-12-31	A	C26	-0.313099	-0.361531	-1.234262	-0.74258	-1.017186	-0.708947	-0.880152	0.251402	0.748598	-0.719742	-0.760965	0.065142	0.136681	0.071808		0.036487	化学原料及化学制品制造业
002319	2020-12-31	A	C26	0.055869	0.011411	0.031628	0.020127	0.051767	0.088078	0.25345	0.242991	0.757009	0.043835	0.023238	0.032009	0.160714	0.074595		0.031724	化学原料及化学制品制造业
002319	2021-12-31	A	C26	-0.024756	-0.057933	-0.143894	-0.10992	-0.299386	-0.069662	-0.127911	0.182167	0.817833	-0.081888	-0.095804	0.025891	0.155695	0.041036		0.025468	化学原料及化学制品制造业
002322	2016-12-31	A	C38	0.045855	0.046046	0.110292	0.603014	0.05145	0.043636	0.051218	0.559927	0.440073	0.162018	0.21854	0.113249	0.231256	-0.026272	0.036771		电气机械及器材制造业
002322	2017-12-31	A	C38	0.089962	0.082412	0.214739	1.011594	0.09116	0.083555	0.099321	0.646908	0.353092	0.369225	0.330656	0.103594	0.214461	-0.006282	0.024361		电气机械及器材制造业
002322	2018-12-31	A	C38	0.078493	0.072968	0.189478	0.911451	0.084613	0.080775	0.090733	0.579491	0.420509	0.278167	0.257769	0.094422	0.08781	0.004985	-0.015247	0.107179	电气机械及器材制造业
002326	2016-12-31	A	C26	0.093329	0.069844	0.165942	0.250961	0.135976	0.080292	0.166934	0.211277	0.788723	0.181253	0.157824	0.02497	0.126819	0.022571	1.094326		化学原料及化学制品制造业
002326	2017-12-31	A	C26	0.066778	0.036234	0.09006	0.135475	0.075774	0.058024	0.119117	0.252218	0.747782	0.077693	0.06802	0.037994	0.121906	0.041158	0.835222		化学原料及化学制品制造业
002326	2018-12-31	A	C26	0.101147	0.068889	0.177294	0.260985	0.144761	0.092498	0.181641	0.267321	0.732679	0.152941	0.130785	0.04706	0.096639	0.033175	0.730112	0.028999	化学原料及化学制品制造业
002326	2019-12-31	A	C26	0.068537	0.038559	0.099118	0.138093	0.079882	0.060594	0.124783	0.285299	0.714701	0.104833	0.075968	0.03841	0.103226	0.031106	0.077862	0.027589	化学原料及化学制品制造业
002326	2020-12-31	A	C26	0.032144	0.010634	0.028804	0.037973	0.022735	0.031612	0.055324	0.266118	0.733882	0.02972	0.022518	0.027411	0.126356	0.040462	0.362927	0.033763	化学原料及化学制品制造业
002328	2016-12-31	A	C36	0.053911	0.046763	0.085167	0.14519	0.068013	0.062103	0.076761	0.133313	0.866687	0.051784	0.046787	0.014258	0.061346	-0.003023	0.072608		汽车制造业
002328	2017-12-31	A	C36	0.058381	0.042702	0.085615	0.146734	0.06165	0.061242	0.082812	0.126097	0.873903	0.056003	0.043442	0.01342	0.05714	0.002461	0.046149		汽车制造业
002328	2018-12-31	A	C36	0.054387	0.045574	0.102044	0.150031	0.062472	0.056582	0.073489	0.136642	0.863358	0.059573	0.044335	0.014314	0.042859	-0.002511	0.040191	0.01505	汽车制造业
002328	2019-12-31	A	C36	0.052282	0.043788	0.103881	0.13315	0.058484	0.051314	0.068746	0.131835	0.868165	0.060726	0.048255	0.014577	0.047195	-0.001591	98.96558	0.016241	汽车制造业
002328	2020-12-31	A	C36	0.056502	0.045662	0.094547	0.161473	0.065635	0.053631	0.079608	0.097819	0.902181	0.060187	0.046906	0.000486	0.038335	-0.00185	6.456479	0.013159	汽车制造业
002329	2016-12-31	A	C14	0.087686	0.067771	0.176641	0.555448	0.115228	0.095356	0.12937	0.349123	0.650877	0.132284	0.133746	0.099292	0.059294	0.034031	-0.045837		食品制造业
002329	2017-12-31	A	C14	0.030613	0.013145	0.030914	0.106668	0.024346	0.032961	0.047583	0.345481	0.654519	0.018377	0.03004	0.115332	0.067709	0.035549	0.004065		食品制造业
002329	2018-12-31	A	C14	-0.094938	-0.115037	-0.229061	-0.7464	-0.224527	-0.11573	-0.144795	0.279253	0.720747	-0.259129	-0.255957	0.113938	0.064622	0.046097	-0.685752	0.015509	食品制造业
002329	2019-12-31	A	C14	0.032408	0.017676	0.037262	0.096239	0.035516	0.036581	0.048976	0.269256	0.730744	0.03002	0.038146	0.11783	0.068235	0.035581	0.037388	0.026167	食品制造业
002329	2020-12-31	A	C14	-0.004277	-0.020584	-0.048227	-0.129984	-0.047396	-0.007613	-0.00741	0.206198	0.793802	-0.036982	-0.045481	0.079221	0.059734	0.028482	-0.000744	0.02967	食品制造业
002332	2016-12-31	A	C27	0.060316	0.041479	0.070946	0.157116	0.06671	0.060593	0.093423	0.509285	0.490715	0.071117	0.058478	0.30984	0.106619	0.011933	0.102523		医药制造业
002332	2017-12-31	A	C27	0.080927	0.052562	0.096055	0.246769	0.099546	0.066336	0.121928	0.563241	0.436759	0.10434	0.080664	0.329167	0.095031	0.021952	0.05306		医药制造业
002332	2018-12-31	A	C27	0.095225	0.065301	0.127704	0.330593	0.135538	0.090843	0.136692	0.590858	0.409142	0.119071	0.09536	0.329926	0.07121	0.020227	0.054957	0.039443	医药制造业
002332	2019-12-31	A	C27	0.105023	0.07854	0.158669	0.343588	0.153401	0.102601	0.149523	0.605416	0.394584	0.146525	0.119313	0.303962	0.07658	0.017361	0.087738	0.055149	医药制造业
002332	2020-12-31	A	C27	0.111641	0.083553	0.160174	0.338508	0.138464	0.103077	0.152063	0.556369	0.443631	0.148608	0.131629	0.272591	0.061763	0.021295	0.033509	0.051852	医药制造业
002334	2016-12-31	A	C38	0.026981	0.028165	0.037607	0.328024	0.038324	0.030817	0.036291	0.395162	0.604838	0.0168	0.049124	0.145421	0.228457	-0.007198	0.197253		电气机械及器材制造业
002334	2017-12-31	A	C38	0.079462	0.073174	0.101211	1.039167	0.11119	0.096529	0.11955	0.377854	0.622146	0.105399	0.100025	0.118056	0.185604	0.001828	0.243612		电气机械及器材制造业
002334	2018-12-31	A	C38	0.064518	0.05366	0.078465	0.5196	0.089657	0.070083	0.106244	0.372615	0.627385	0.096621	0.079836	0.105274	0.078297	0.001737	0.234066	0.115002	电气机械及器材制造业
002334	2019-12-31	A	C38	-0.141174	-0.14456	-0.213258	-0.944271	-0.246504	-0.209564	-0.235581	0.356965	0.643035	-0.155021	-0.196153	0.12523	0.099805	0.007659	-1.500574	0.129172	电气机械及器材制造业
002334	2020-12-31	A	C38	0.044164	0.028299	0.042058	0.174845	0.048361	0.047756	0.072709	0.361061	0.638939	0.043316	0.03417	0.107772	0.086815	0.009782	0.499577	0.122349	电气机械及器材制造业
002335	2016-12-31	A	C38	0.046509	0.040149	0.073335	0.23002	0.069351	0.041284	0.066375	0.372514	0.627486	0.090142	0.096815	0.130915	0.130303	0.007333	0.109061		电气机械及器材制造业
002335	2017-12-31	A	C38	0.093212	0.078158	0.155608	0.477459	0.12731	0.093064	0.130029	0.337193	0.662807	0.200493	0.182563	0.109559	0.116461	0.017577	5.547743		电气机械及器材制造业
002335	2018-12-31	A	C38	0.027203	0.013236	0.030256	0.080513	0.025247	0.023242	0.040479	0.299637	0.700363	0.038886	0.026477	0.093804	0.062276	0.015253	1.04087	0.04889	电气机械及器材制造业
002335	2019-12-31	A	C38	0.040464	0.028188	0.067331	0.14358	0.062146	0.043681	0.060106	0.310164	0.689836	0.064665	0.055903	0.104269	0.04375	0.018352	0.008401	0.057282	电气机械及器材制造业
002335	2020-12-31	A	C38	0.06564	0.048344	0.117133	0.187682	0.112708	0.069938	0.099894	0.318443	0.681557	0.108111	0.093733	0.092585	0.040408	0.019806	0.225852	0.05337	电气机械及器材制造业
002337	2016-12-31	A	C35	0.009053	0.010759	0.015713	0.077115	0.013587	0.00781	0.011379	0.381929	0.618071	-0.041898	0.048827	0.101443	0.19847	-0.018938	0.04342		专用设备制造业
002337	2017-12-31	A	C35	0.021239	0.008246	0.011158	0.060724	0.010361	0.020111	0.026365	0.352136	0.647864	-0.02737	0.0245	0.075268	0.157318	0.027322	0.009712		专用设备制造业
002337	2018-12-31	A	C35	-0.001077	0.005767	0.007564	0.04174	0.006962	-0.004775	-0.001286	0.430113	0.569887	0.025499	0.020407	0.087438	0.157508	-0.035108	-0.032047	0.07411	专用设备制造业
002337	2019-12-31	A	C35	0.003076	0.005059	0.006573	0.037676	0.006011	0.000792	0.003649	0.331401	0.668599	0.021156	0.014886	0.106844	0.118688	-0.01279	0.010658	0.084812	专用设备制造业
002337	2020-12-31	A	C35	-0.06138	-0.068965	-0.088357	-0.556778	-0.087528	-0.076025	-0.077647	0.075872	0.924128	-0.29852	-0.305029	0.09773	0.147882	0.027845	0.091998	0.138957	专用设备制造业
002338	2016-12-31	A	C40	0.068538	0.060748	0.084434	0.302408	0.070245	0.064168	0.074952	0.387975	0.612025	0.158404	0.174378	0.051893	0.264351	-0.002777	2.25285		仪器仪表制造业
002338	2017-12-31	A	C40	0.057727	0.053208	0.074437	0.275913	0.060083	0.056181	0.062126	0.414519	0.585481	0.155995	0.139742	0.050123	0.267943	-0.002375	0.098401		仪器仪表制造业
002338	2018-12-31	A	C40	0.047311	0.045216	0.064931	0.238539	0.050437	0.046832	0.05044	0.382242	0.617758	0.122589	0.114493	0.04775	0.137721	-0.000904	0.149147	0.098447	仪器仪表制造业
002338	2019-12-31	A	C40	0.045988	0.045168	0.064433	0.252619	0.050481	0.046648	0.049377	0.367061	0.632939	0.117527	0.113813	0.042605	0.144452	-0.00057	0.171675	0.103437	仪器仪表制造业
002338	2020-12-31	A	C40	0.051695	0.049602	0.07119	0.293336	0.055419	0.051916	0.055801	0.317128	0.682872	0.125145	0.119149	0.039456	0.132323	-0.000403	0.175292	0.108631	仪器仪表制造业
002339	2016-12-31	A	C38	0.053681	0.039615	0.052239	0.389141	0.064693	0.050806	0.079382	0.348332	0.651668	0.059939	0.073351	0.092263	0.170319	0.015121	0.054416		电气机械及器材制造业
002339	2017-12-31	A	C38	0.047783	0.03049	0.040418	0.364951	0.055355	0.046227	0.070108	0.36077	0.63923	0.06887	0.061432	0.096343	0.173597	0.024038	0.009182		电气机械及器材制造业
002339	2018-12-31	A	C38	0.038522	0.024749	0.032794	0.34843	0.04588	0.043286	0.058738	0.315903	0.684097	0.053316	0.04638	0.077722	0.114742	0.021147	-0.019475	0.048454	电气机械及器材制造业
002339	2019-12-31	A	C38	0.033516	0.019396	0.025726	0.282418	0.035192	0.037014	0.052563	0.349475	0.650525	0.040102	0.038633	0.089645	0.118811	0.018659	-0.00479	0.076059	电气机械及器材制造业
002339	2020-12-31	A	C38	0.029892	0.018045	0.023414	0.271519	0.032222	0.032956	0.045988	0.327518	0.672482	0.036795	0.031777	0.071232	0.102325	0.013551	-0.142905	0.074941	电气机械及器材制造业
002341	2016-12-31	A	C26	0.0137	-0.005811	-0.011925	-0.026403	-0.012073	0.011216	0.021193	0.243341	0.756659	-0.054791	-0.021651	0.07588	0.144462	0.068355	0.308227		化学原料及化学制品制造业
002341	2017-12-31	A	C26	0.031589	0.011334	0.022344	0.053952	0.022071	0.031525	0.045209	0.273165	0.726835	0.039628	0.041451	0.062573	0.11791	0.062914	0.141898		化学原料及化学制品制造业
002341	2018-12-31	A	C26	0.059214	0.035506	0.077053	0.173531	0.068698	0.047593	0.091059	0.262985	0.737015	0.107614	0.088694	0.036506	0.05791	0.03775	0.11926	0.025028	化学原料及化学制品制造业
002341	2019-12-31	A	C26	0.019451	-0.000114	-0.000306	-0.000585	-0.000222	0.023033	0.032242	0.183296	0.816704	-0.003042	-0.000329	0.045793	0.055542	0.058095	0.245225	0.02896	化学原料及化学制品制造业
