Stkcd	Accper	Indcd	F100101B	F100201B	F100301B	F100401A	F100901A	F100902A	F100903A	F100904A	Indnme
股票代码	截止日期	行业代码	市盈率1	市销率1	市现率1	市净率	托宾Q值A	托宾Q值B	托宾Q值C	托宾Q值D	行业名称
000967	2017-12-31	C38	30.344305	2.187037		0.756645	0.883861	1.319488	0.829394	1.238175	电气机械及器材制造业
000967	2018-12-31	C38	13.158279	1.369998		1.221375	1.045725	1.611405	1.132421	1.744997	电气机械及器材制造业
000970	2016-12-31	C39	37.621243	4.016045	41.071344	2.936477	2.677673	2.724977	2.677673	2.724977	计算机、通信和其他电子设备制造业
000970	2017-12-31	C39	45.92049	3.932356		3.025357	2.674675	2.72778	2.674675	2.72778	计算机、通信和其他电子设备制造业
000970	2018-12-31	C39	26.216983	1.874856	36.497561	1.489794	1.407932	1.444496	1.407932	1.444496	计算机、通信和其他电子设备制造业
000970	2019-12-31	C39	46.710421	2.838237	21.640273	2.126683	1.938035	1.989112	1.938035	1.989112	计算机、通信和其他电子设备制造业
000970	2020-12-31	C39	64.237934	2.16378	64.689746	1.837467	1.646863	1.685221	1.646863	1.685221	计算机、通信和其他电子设备制造业
000970	2021-12-31	C39	35.835008	2.392531		2.884054	2.205314	2.246047	2.205314	2.246047	计算机、通信和其他电子设备制造业
000976	2016-12-31	C28	547.376009	8.362827		4.36224	1.979361	5.014167	3.664397	9.282743	化学纤维制造业
000976	2017-12-31	C37	26.362598	7.490864		3.183738	1.66194	3.595094	2.80084	6.058751	铁路、船舶、航空航天和其它运输设备制造业
000976	2018-12-31	C37	54.802895	4.221242	62.006472	1.704954	1.218491	2.46468	1.594414	3.225072	铁路、船舶、航空航天和其它运输设备制造业
000976	2019-12-31	C37	26.491706	4.90499	510.584253	1.778032	1.552863	3.320707	1.553255	3.321544	铁路、船舶、航空航天和其它运输设备制造业
000976	2020-12-31	C37	15.645097	3.770073	47.632969	1.63721	1.441766	2.684597	1.442064	2.685152	铁路、船舶、航空航天和其它运输设备制造业
000977	2016-12-31	C39	74.714973	1.672341	294.292397	5.363183	2.823136	3.031522	2.89828	3.112213	计算机、通信和其他电子设备制造业
000977	2017-12-31	C39	60.389695	1.005577	100.571119	3.519853	2.022034	2.119013	2.026127	2.123303	计算机、通信和其他电子设备制造业
000977	2018-12-31	C39	31.511455	0.43725	15.42811	2.20467	1.436357	1.48464	1.438105	1.486446	计算机、通信和其他电子设备制造业
000977	2019-12-31	C39	40.618497	0.751288	44.844892	3.764617	1.96903	2.017174	1.96903	2.017174	计算机、通信和其他电子设备制造业
000977	2020-12-31	C39	25.895792	0.619881	16.768565	2.635349	1.632209	1.655116	1.632739	1.655653	计算机、通信和其他电子设备制造业
000977	2021-12-31	C39	25.659427	0.776864		3.346283	1.789867	1.805479	1.790364	1.805979	计算机、通信和其他电子设备制造业
000980	2016-12-31	C36	87.446985	4.500182		3.522331	2.326825	2.448252	2.326825	2.448252	汽车制造业
000980	2017-12-31	C36	19.359018	1.169494	2695.77279	1.437225	1.057623	1.577448	1.222327	1.823105	汽车制造业
000980	2018-12-31	C36	10.964288	0.59466		0.499448	0.833528	1.231771	0.729081	1.07742	汽车制造业
000980	2019-12-31	C36		1.989746		0.930079	0.986571	1.148248	0.978145	1.138441	汽车制造业
000980	2020-12-31	C36		2.045597			1.458621	1.883365	1.746368	2.254902	汽车制造业
000981	2018-12-31	C36		0.669647	48.360358	0.398695	0.95659	1.263408	0.932077	1.231033	汽车制造业
000981	2019-12-31	C36		0.50257	3.225029	0.511663	1.012175	1.231322	1.019051	1.239686	汽车制造业
000981	2020-12-31	C36		0.495828	7.67454	0.644245	1.061514	1.326067	1.096249	1.369459	汽车制造业
000985	2016-12-31	C26	119.36707	3.854627	45.266434	7.678276	6.222844	6.390074	6.222844	6.390074	化学原料及化学制品制造业
000985	2017-12-31	C26	56.049979	1.76365	28.797911	4.874936	4.062479	4.146712	4.062479	4.146712	化学原料及化学制品制造业
000985	2018-12-31	C26		0.951106	107.438371	3.054741	2.561396	2.605022	2.561396	2.605022	化学原料及化学制品制造业
000985	2019-12-31	C26	47.650121	0.988582	17.855586	3.686542	3.09592	3.140972	3.09592	3.140972	化学原料及化学制品制造业
000985	2020-12-31	C26	135.520697	0.932381	25.709364	2.843001	2.534036	2.569773	2.534036	2.569773	化学原料及化学制品制造业
000988	2016-12-31	C39	58.647265	4.208582	47.327351	4.284216	2.913487	3.047047	2.913487	3.047047	计算机、通信和其他电子设备制造业
000988	2017-12-31	C39	51.99304	3.720799	169.019832	3.133808	2.17265	2.243972	2.323308	2.399576	计算机、通信和其他电子设备制造业
000988	2018-12-31	C39	44.404919	2.2943	256.27403	2.069351	1.707126	1.757834	1.7073	1.758013	计算机、通信和其他电子设备制造业
000988	2019-12-31	C39	41.175305	3.736398	49.368208	3.264214	2.471874	2.546679	2.472351	2.54717	计算机、通信和其他电子设备制造业
000988	2020-12-31	C39	43.146951	3.799173	62.226494	3.485314	2.500532	2.567987	2.50117	2.568642	计算机、通信和其他电子设备制造业
000988	2021-12-31	C39	37.44842	2.755385	324.211714	3.770968	2.481868	2.530018	2.48263	2.530795	计算机、通信和其他电子设备制造业
000989	2016-12-31	C27	28.949327	7.058753	30.820291	4.561741	2.139604	2.350237	4.071475	4.472293	医药制造业
000989	2017-12-31	C27	22.680002	4.253805	106.269855	3.58714	1.78579	1.937555	2.983356	3.236894	医药制造业
000989	2018-12-31	C27	25.641982	2.69705	20.02615	1.978439	1.436132	1.567435	1.80369	1.968599	医药制造业
000989	2019-12-31	C27	38.88364	2.280089	8.527177	1.818515	1.451581	1.5895	1.666157	1.824463	医药制造业
000989	2020-12-31	C27	25.363685	1.922107	11.224282	1.74295	1.389967	1.531745	1.575055	1.735712	医药制造业
000990	2016-12-31	C26	133.923131	7.593892		1.259592	1.047392	1.693848	1.199923	1.940521	化学原料及化学制品制造业
000990	2017-12-31	C26	27.521415	3.797722	13.501906	1.346125	1.081847	1.696436	1.264539	1.982913	化学原料及化学制品制造业
000990	2018-12-31	C26	17.857372	2.564368	11.43686	0.921903	0.983131	1.445892	0.945478	1.390516	化学原料及化学制品制造业
000990	2019-12-31	C26	42.387801	2.686497	18.181191	1.136112	1.061557	1.563964	1.092481	1.609524	化学原料及化学制品制造业
000990	2020-12-31	C26	42.6234	1.527026	11.758008	0.890009	0.949926	1.384206	0.92477	1.347549	化学原料及化学制品制造业
000995	2016-12-31	C15		17.757953	178.593772	527.167364	9.914718	13.323294	9.914846	13.323466	酒、饮料和精制茶制造业
000995	2018-12-31	C15		36.479377			5.392579	8.331274	5.392579	8.331274	酒、饮料和精制茶制造业
000995	2020-12-31	C15	169.024706	55.653455		42.303776	13.099796	20.270043	13.099796	20.270043	酒、饮料和精制茶制造业
000999	2016-12-31	C27	20.043889	2.695274	17.389189	2.775738	2.142204	3.376314	2.142793	3.377243	医药制造业
000999	2017-12-31	C27	20.072778	2.39445	17.063703	2.629819	2.018365	3.045001	2.01889	3.045794	医药制造业
000999	2018-12-31	C27	16.500049	1.812326	12.732764	2.178937	1.729907	2.467058	1.730283	2.467595	医药制造业
000999	2019-12-31	C27	14.497592	2.109354	15.727297	2.407378	1.901351	2.558487	1.901816	2.559113	医药制造业
000999	2020-12-31	C27	15.093251	1.790225	10.977488	1.736517	1.47021	2.057501	1.470452	2.05784	医药制造业
000999	2021-12-31	C27	16.10772	2.18783	17.918872	2.133147	1.732091	2.345205	1.732468	2.345716	医药制造业
001218	2021-12-31	C26	21.951423	1.428253	23.402732	1.942476	1.194856	1.232676	1.779384	1.835706	化学原料及化学制品制造业
001696	2016-12-31	C37	30.242703	2.294847	140.440665	2.66895	1.831549	1.909881	2.0681	2.156549	铁路、船舶、航空航天和其它运输设备制造业
001696	2017-12-31	C37	21.494677	1.392379		1.729527	1.343095	1.379296	1.440423	1.479246	铁路、船舶、航空航天和其它运输设备制造业
001696	2018-12-31	C37	12.013896	0.828423	11.696974	1.096371	1.041339	1.195003	1.053114	1.208516	铁路、船舶、航空航天和其它运输设备制造业
001696	2019-12-31	C37	14.36711	1.147633	8.461443	1.410185	1.179405	1.34512	1.230505	1.4034	铁路、船舶、航空航天和其它运输设备制造业
001696	2020-12-31	C37	13.947213	1.124904	13.474294	1.771114	1.303879	1.456297	1.395771	1.558931	铁路、船舶、航空航天和其它运输设备制造业
001696	2021-12-31	C37	15.989046	0.888939	13.188276	1.680732	1.263205	1.427202	1.342782	1.51711	铁路、船舶、航空航天和其它运输设备制造业
002001	2016-12-31	C27	17.417233	4.544624	17.930681	2.638075	2.144559	2.240693	2.161443	2.258335	医药制造业
002001	2017-12-31	C27	28.069029	7.715144	37.82642	3.437006	2.59253	2.68546	2.875872	2.978959	医药制造业
002001	2018-12-31	C27	10.408927	3.714154	8.811088	1.988985	1.721843	1.825252	1.731091	1.835056	医药制造业
002001	2019-12-31	C27	22.961922	6.557932	23.772784	2.957166	2.145863	2.249609	2.160544	2.265	医药制造业
002001	2020-12-31	C27	20.229898	7.016323	23.173682	3.729518	2.691987	2.820431	2.714183	2.843686	医药制造业
002002	2016-12-31	C26	21.580047	2.885438	28.065589	4.594083	1.935346	1.977807	2.091243	2.137124	化学原料及化学制品制造业
002002	2017-12-31	C26	17.448724	2.702848	20.307815	3.025011	1.664805	1.707458	1.825398	1.872166	化学原料及化学制品制造业
002002	2018-12-31	C26	12.18325	1.233394	5.213772	1.213429	1.091328	1.125489	1.092727	1.126932	化学原料及化学制品制造业
002002	2019-12-31	C26	17.090613	2.03203	23.641492	1.470252	1.201831	1.232107	1.204932	1.235286	化学原料及化学制品制造业
002002	2020-12-31	C26	9.475094	1.440913	12.196883	1.034501	1.014454	1.040142	1.014475	1.040164	化学原料及化学制品制造业
002004	2016-12-31	C26	30.172471	2.602067	36.05366	1.724165	1.210329	1.477932	1.319947	1.611786	化学原料及化学制品制造业
002004	2017-12-31	C26	23.067472	1.503408	23.155904	1.029914	1.011216	1.223201	1.013673	1.226174	化学原料及化学制品制造业
002004	2018-12-31	C26	11.400531	0.887165	4.914829	0.735778	0.884706	1.09032	0.87313	1.076054	化学原料及化学制品制造业
002004	2019-12-31	C26	10.495513	0.969224	4.697464	0.738523	0.881228	1.081063	0.869992	1.067279	化学原料及化学制品制造业
002004	2020-12-31	C26	12.255513	1.008495	4.622855	0.775907	0.896879	1.095029	0.887766	1.083903	化学原料及化学制品制造业
002004	2021-12-31	C26	15.49753	1.159835	11.290459	0.905892	0.95387	1.151837	0.950436	1.14769	化学原料及化学制品制造业
002005	2016-12-31	C38	288.494908	1.982658	6.557015	1.378866	1.136204	1.229818	1.163062	1.258889	电气机械及器材制造业
002005	2017-12-31	C38		1.830659	15.233698	1.192951	1.064048	1.155348	1.08925	1.182713	电气机械及器材制造业
002005	2018-12-31	C38		0.957066	3.847029	0.659551	0.827405	0.919845	0.810691	0.901264	电气机械及器材制造业
002005	2019-12-31	C38	13.332623	1.148707	6.555654	1.28147	1.13353	1.244166	1.139277	1.250474	电气机械及器材制造业
002005	2020-12-31	C38		0.987478		1.12297	1.056536	1.182586	1.05897	1.185309	电气机械及器材制造业
002006	2016-12-31	C35	88.694593	7.308211	27.462614	5.424441	3.499019	3.582381	3.568161	3.653169	专用设备制造业
002006	2017-12-31	C35	34.715971	3.438607		3.182055	2.257409	2.316004	2.257409	2.316004	专用设备制造业
002006	2018-12-31	C35	377.029602	2.510652		2.433724	1.772506	1.813278	1.772506	1.813278	专用设备制造业
002006	2019-12-31	C35		2.450981		2.31253	1.700971	1.74311	1.700971	1.74311	专用设备制造业
002006	2020-12-31	C35	62.291182	2.348346	12.191208	2.601819	1.7469	1.780571	1.7469	1.780571	专用设备制造业
002006	2021-12-31	C35	118.251087	7.078521	81.763981	11.387476	5.443088	5.523911	5.443088	5.523911	专用设备制造业
002007	2016-12-31	C27	43.106259	17.186725	100.778323	7.496628	6.351638	6.653297	7.196205	7.537975	医药制造业
002007	2017-12-31	C27	31.107221	10.556965	140.914812	5.163234	4.333085	4.513591	4.862326	5.064878	医药制造业
002007	2018-12-31	C27	25.22193	9.483319	23.600513	5.284786	4.287003	4.429137	4.809347	4.968799	医药制造业
002007	2019-12-31	C27	35.766449	13.32927	36.189435	7.16414	5.800291	5.959517	6.595737	6.776799	医药制造业
002007	2020-12-31	C27	41.786552	15.341048	58.146577	9.51325	6.90031	7.037963	7.869542	8.026529	医药制造业
002007	2021-12-31	C27	36.559679	11.98369	37.111481	5.865157	4.289295	4.36713	4.822232	4.909738	医药制造业
002008	2016-12-31	C35	31.968153	3.465449	30.284623	4.346539	2.664076	2.999869	2.790585	3.142323	专用设备制造业
002008	2017-12-31	C35	30.812697	4.559913	26.70962	7.237101	3.997369	4.331	4.221258	4.573575	专用设备制造业
002008	2018-12-31	C35	18.77902	2.937231	40.670215	3.768672	2.169434	2.354843	2.256266	2.449096	专用设备制造业
002008	2019-12-31	C35	69.313956	4.463498	20.101024	4.701713	2.748382	2.983735	2.878049	3.124506	专用设备制造业
002008	2020-12-31	C35	45.915783	3.819752	24.113655	4.516982	2.549919	2.72224	2.66398	2.844009	专用设备制造业
002008	2021-12-31	C35	27.700869	3.528089	43.932855	4.779345	2.561744	2.700943	2.6764	2.821829	专用设备制造业
002009	2016-12-31	C34	54.143143	2.200377	165.244318	2.478471	1.476482	1.618614	1.66385	1.824018	通用设备制造业
002009	2017-12-31	C34	66.793814	2.541342	243.703606	2.813397	1.574698	1.7042	1.756712	1.901184	通用设备制造业
002009	2018-12-31	C34	19.876432	0.799756	7.665098	1.119004	1.038883	1.153239	1.049333	1.16484	通用设备制造业
002009	2019-12-31	C34	48.153502	0.897747	14.496509	1.352743	1.105951	1.196128	1.125963	1.217772	通用设备制造业
002009	2020-12-31	C34	43.363765	1.044935	24.334908	1.801521	1.281579	1.470095	1.282014	1.470594	通用设备制造业
002010	2016-12-31	C26	80.220036	7.486705		5.197469	1.366315	1.601319	3.890794	4.560004	化学原料及化学制品制造业
002010	2017-12-31	C26	97.672222	2.734654		4.215381	1.21159	1.290289	2.669795	2.843212	化学原料及化学制品制造业
002011	2016-12-31	C34	108.6594	1.497697	76.781049	1.929494	1.326818	2.021988	1.357116	2.06816	通用设备制造业
002011	2017-12-31	C34	90.020308	0.89076	26.595974	1.658842	1.19345	1.702996	1.211171	1.728282	通用设备制造业
002011	2018-12-31	C34		0.412722	22.73319	1.827883	1.156753	1.601717	1.170939	1.62136	通用设备制造业
002011	2019-12-31	C34	193.765941	0.488611	7.019222	2.013288	1.256468	1.433242	1.257396	1.434301	通用设备制造业
002011	2020-12-31	C34		0.490883	8.287698	2.839215	1.275701	1.307888	1.276017	1.308211	通用设备制造业
002011	2021-12-31	C34	31.778232	1.277404	24.27063	7.6827	2.321573	2.379242	2.323068	2.380775	通用设备制造业
002013	2016-12-31	C37	50.942746	3.446019	36.046197	3.363753	1.894551	1.978259	2.027216	2.116786	铁路、船舶、航空航天和其它运输设备制造业
002013	2017-12-31	C37	44.296919	2.811694	13.055205	2.458778	1.60346	1.696979	1.692952	1.791691	铁路、船舶、航空航天和其它运输设备制造业
002013	2018-12-31	C37	25.890492	2.01872		1.991795	1.381944	1.461675	1.438589	1.521588	铁路、船舶、航空航天和其它运输设备制造业
002013	2019-12-31	C37	23.644749	2.064409	16.053234	1.974231	1.4346	1.511111	1.43463	1.511143	铁路、船舶、航空航天和其它运输设备制造业
002013	2020-12-31	C37	38.839804	3.638816	34.407399	2.779215	1.941419	2.03788	1.941451	2.037914	铁路、船舶、航空航天和其它运输设备制造业
002013	2021-12-31	C37	52.305234	4.710856	11.078084	4.097707	2.530079	2.638023	2.530094	2.638039	铁路、船舶、航空航天和其它运输设备制造业
002017	2016-12-31	C39	62.682668	3.652169	33.639723	5.947006	3.823571	3.836048	3.859818	3.872413	计算机、通信和其他电子设备制造业
002017	2017-12-31	C39	80.760534	2.541763	31.783673	3.200308	2.329362	2.336367	2.340121	2.347158	计算机、通信和其他电子设备制造业
002017	2018-12-31	C39	82.993234	2.79713	34.678566	3.301388	2.358702	2.364748	2.363369	2.369427	计算机、通信和其他电子设备制造业
002017	2019-12-31	C39	167.939334	5.647743	36.872682	4.757201	3.497675	3.508632	3.506327	3.517311	计算机、通信和其他电子设备制造业
002017	2020-12-31	C39	111.10476	3.840163	30.168011	2.877852	2.275519	2.281943	2.279492	2.285927	计算机、通信和其他电子设备制造业
002018	2016-12-31	C26	56.459623	1.217465		6.861042	3.002049	3.073715	3.002049	3.073715	化学原料及化学制品制造业
002019	2016-12-31	C27	20.608107	4.018572	16.455642	3.610638	1.941313	3.135487	2.851599	4.605723	医药制造业
002019	2017-12-31	C27	18.059163	5.226431	20.178459	3.370069	2.287846	3.321339	3.289408	4.775338	医药制造业
002019	2018-12-31	C27	15.845694	2.373112	9.38745	1.595861	1.415043	2.055813	1.616576	2.348605	医药制造业
002019	2019-12-31	C27	19.676047	3.312124	18.329844	2.196384	1.726666	2.507802	2.109544	3.063893	医药制造业
002019	2020-12-31	C27	21.441619	3.697998	18.015769	2.287523	1.839584	2.619657	2.25822	3.215815	医药制造业
002020	2016-12-31	C27	35.611435	3.85797	28.633275	2.981981	2.059293	2.508061	2.461447	2.997852	医药制造业
002020	2017-12-31	C27	31.675071	3.811545	21.968604	2.13288	1.605376	1.754107	1.916091	2.093608	医药制造业
002020	2018-12-31	C27	16.780901	2.117635	11.910316	1.744531	1.431957	1.5564	1.532978	1.6662	医药制造业
002020	2019-12-31	C27	14.915505	2.134851	14.543447	2.098014	1.586557	1.716047	1.724329	1.865063	医药制造业
002020	2020-12-31	C27	10.733895	2.15242	13.664465	1.783203	1.455007	1.568099	1.543583	1.663561	医药制造业
002020	2021-12-31	C27	14.006064	2.580833	23.58633	1.779702	1.455058	1.550684	1.587952	1.692312	医药制造业
002021	2016-12-31	C35	354.504708	9.448344		5.857277	3.386721	3.55338	3.891443	4.08294	专用设备制造业
002021	2017-12-31	C35		2.950379	69.390193	3.129292	2.144825	2.2434	2.14492	2.2435	专用设备制造业
002021	2018-12-31	C35		1.82008	108.527669	2.971304	2.022682	2.080951	2.023206	2.081491	专用设备制造业
002021	2019-12-31	C35	166.308145	2.413514	54.78284	2.406701	1.855784	1.916312	1.856223	1.916765	专用设备制造业
002021	2020-12-31	C35		2.460524		2.051224	1.768516	1.844714	1.768909	1.845123	专用设备制造业
002022	2016-12-31	C27	44.411299	7.339864	36.449015	5.393405	3.665771	4.274521	4.594472	5.357446	医药制造业
